%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%                                                               %%
%% The data in this file are from a direct numerical simulation  %%
%% (DNS) of a turbulent pipe flow of radius R and length 25R at  %%
%% a bulk Reynolds number Re_b = 37700; Re_b = U_b*D/nu, D=2R    %%
%%                                                               %%
%% Numerical method: Spectral element code nek5000               %%
%%                   http://nek5000.mcs.anl.gov                  %%
%%                                                               %%
%% Normalisation: nu/u_tau, u_tau                                %%
%%                                                               %%
%% El Khoury, G. K., Schlatter, P., Noorani, A., Fischer, P. F., %%
%% Brethouwer, G. & Johansson, A. V. Direct numerical simulation %%
%% of turbulent pipe flow at moderately high Reynolds numbers.   %%
%% Flow Turbul. Combust. 91, 475-495 (2013)                      %%
%%                                                               %%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%-----------------------------------------------------------------------------%
% (1-r) ((1-r)^+) (P^+) (p_{rms}^+) (omr_{rms}^+) (omt_{rms}^+) (omz_{rms}^+) %
%-----------------------------------------------------------------------------%
1.0000000000000000E+00 	 9.9903270723395929E+02 	 -8.6167784933035330E-01 	 8.6268997709501072E-01 	 2.2909164282685392E-02 	 2.3125451147517177E-02 	 2.2634817640140501E-02
9.9587352115883876E-01 	 9.9491021990593038E+02 	 -8.6172462379863213E-01 	 8.6277964326778778E-01 	 2.3020990811502190E-02 	 2.3022805765295327E-02 	 2.2640741422547142E-02
9.9176404721724376E-01 	 9.9080472102875126E+02 	 -8.6186322296000839E-01 	 8.6305036475890284E-01 	 2.3028927000184843E-02 	 2.3033230568120486E-02 	 2.2659155835181723E-02
9.8767150800446635E-01 	 9.8671614049954906E+02 	 -8.6208944440203006E-01 	 8.6350688813583532E-01 	 2.3041292478773831E-02 	 2.3054775727451807E-02 	 2.2689925982445194E-02
9.8359583363892289E-01 	 9.8264440850433607E+02 	 -8.6239615317156437E-01 	 8.6414971643168159E-01 	 2.3059491866434537E-02 	 2.3085532460686869E-02 	 2.2729158671347855E-02
9.7953695452700329E-01 	 9.7858945551681973E+02 	 -8.6277262682483502E-01 	 8.6496767162372168E-01 	 2.3081944208115646E-02 	 2.3120235655067305E-02 	 2.2769238164134772E-02
9.7549480136188282E-01 	 9.7455121229721522E+02 	 -8.6320547555597671E-01 	 8.6593818979058523E-01 	 2.3107364119820582E-02 	 2.3156281789873390E-02 	 2.2807365398527978E-02
9.7146930512233887E-01 	 9.7052960989106339E+02 	 -8.6368118371551139E-01 	 8.6703552484774593E-01 	 2.3134356460746502E-02 	 2.3189262339322250E-02 	 2.2842205269113517E-02
9.6746039707157061E-01 	 9.6652457962805238E+02 	 -8.6418910065461829E-01 	 8.6824056658464244E-01 	 2.3161719773868723E-02 	 2.3213728237298281E-02 	 2.2876562378041806E-02
9.6346800875602701E-01 	 9.6253605312084562E+02 	 -8.6472349358208311E-01 	 8.6954432465988574E-01 	 2.3188629709067876E-02 	 2.3229259275907816E-02 	 2.2914233255163650E-02
9.5949207200423825E-01 	 9.5856396226391507E+02 	 -8.6528390867674043E-01 	 8.7094584721044810E-01 	 2.3215114892852686E-02 	 2.3237719486281859E-02 	 2.2957784426475454E-02
9.5553251892565005E-01 	 9.5460823923237660E+02 	 -8.6587396177798404E-01 	 8.7244929722264031E-01 	 2.3241736615821705E-02 	 2.3244089224463183E-02 	 2.3004491428464339E-02
9.5158928190946523E-01 	 9.5066881648083233E+02 	 -8.6649927852165132E-01 	 8.7406139552041873E-01 	 2.3269509853910898E-02 	 2.3255811524386574E-02 	 2.3050263725729943E-02
