%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%                                                               %%
%% The data in this file are from a direct numerical simulation  %%
%% (DNS) of a turbulent pipe flow of radius R and length 25R at  %%
%% a bulk Reynolds number Re_b = 37700; Re_b = U_b*D/nu, D=2R    %%
%%                                                               %%
%% Numerical method: Spectral element code nek5000               %%
%%                   http://nek5000.mcs.anl.gov                  %%
%%                                                               %%
%% Normalisation: nu/u_tau, u_tau                                %%
%%                                                               %%
%% El Khoury, G. K., Schlatter, P., Noorani, A., Fischer, P. F., %%
%% Brethouwer, G. & Johansson, A. V. Direct numerical simulation %%
%% of turbulent pipe flow at moderately high Reynolds numbers.   %%
%% Flow Turbul. Combust. 91, 475-495 (2013)                      %%
%%                                                               %%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%------------------------------------------------------------------------------------------------------------------------------------%
% (1-r) ((1-r)^+) (Production) (Turbulent diffusion) (Pressure diffusion) (Pressure strain) (Viscous diffusion) (Viscous dissipation)%
%                 (    Pij   ) (       TDij        ) (       PDij       ) (      PSij     ) (       VDij      ) (       Dij         )%
%------------------------------------------------------------------------------------------------------------------------------------%
1.0000000000000000E+00 	 9.9903270723395929E+02 	 -8.2519233860176451E-39 	 2.0550418483822491E-03 	 0.0000000000000000E+00 	 -9.4464496746903242E-04 	 2.4973034335533772E-05 	 -1.1606846771672799E-03
9.9587352115883876E-01 	 9.9491021990593038E+02 	 7.8703187751404201E-07 	 2.0550418483822491E-03 	 0.0000000000000000E+00 	 -9.4390334565812545E-04 	 2.4973034335533772E-05 	 -1.1609138510615667E-03
9.9176404721724376E-01 	 9.9080472102875126E+02 	 3.0810306837620868E-06 	 2.0525673697154908E-03 	 0.0000000000000000E+00 	 -9.4212891310392686E-04 	 2.4177465883348280E-05 	 -1.1617363190978955E-03
9.8767150800446635E-01 	 9.8671614049954906E+02 	 6.7175361233674508E-06 	 2.0481815110316931E-03 	 0.0000000000000000E+00 	 -9.4011648598610700E-04 	 2.4328122302976782E-05 	 -1.1633432109620619E-03
9.8359583363892289E-01 	 9.8264440850433607E+02 	 1.1508146528165400E-05 	 2.0426485298633604E-03 	 0.0000000000000000E+00 	 -9.3835169375524002E-04 	 2.5306847902935565E-05 	 -1.1655872922071632E-03
9.7953695452700329E-01 	 9.7858945551681973E+02 	 1.7319063160402701E-05 	 2.0372920929248054E-03 	 0.0000000000000000E+00 	 -9.3718008371593655E-04 	 2.5839451049711488E-05 	 -1.1679701541978795E-03
9.7549480136188282E-01 	 9.7455121229721522E+02 	 2.4096753282763776E-05 	 2.0319381755638890E-03 	 0.0000000000000000E+00 	 -9.3708834757588234E-04 	 2.6687204437184053E-05 	 -1.1704872417196395E-03
9.7146930512233887E-01 	 9.7052960989106339E+02 	 3.1858378797554534E-05 	 2.0268834534324593E-03 	 0.0000000000000000E+00 	 -9.3854722617554549E-04 	 2.7947245063810257E-05 	 -1.1730018959830682E-03
9.6746039707157061E-01 	 9.6652457962805238E+02 	 4.0690391231016915E-05 	 2.0227004439432729E-03 	 0.0000000000000000E+00 	 -9.4179443558943402E-04 	 2.8928706943941901E-05 	 -1.1751892194606028E-03
9.6346800875602701E-01 	 9.6253605312084562E+02 	 5.0731800633538423E-05 	 2.0191311503442787E-03 	 0.0000000000000000E+00 	 -9.4674734889068453E-04 	 2.9628171797427916E-05 	 -1.1770544086394173E-03
