%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%                                                               %%
%% The data in this file are from a direct numerical simulation  %%
%% (DNS) of a turbulent pipe flow of radius R and length 25R at  %%
%% a bulk Reynolds number Re_b = 19000; Re_b = U_b*D/nu, D=2R    %%
%%                                                               %%
%% Numerical method: Spectral element code nek5000               %%
%%                   http://nek5000.mcs.anl.gov                  %%
%%                                                               %%
%% Normalisation: nu/u_tau, u_tau                                %%
%%                                                               %%
%% El Khoury, G. K., Schlatter, P., Noorani, A., Fischer, P. F., %%
%% Brethouwer, G. & Johansson, A. V. Direct numerical simulation %%
%% of turbulent pipe flow at moderately high Reynolds numbers.   %%
%% Flow Turbul. Combust. 91, 475-495 (2013)                      %%
%%                                                               %%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%-----------------------------------------------------------------------------%
% (1-r) ((1-r)^+) (P^+) (p_{rms}^+) (omr_{rms}^+) (omt_{rms}^+) (omz_{rms}^+) %
%-----------------------------------------------------------------------------%
1.0000000000000000E+00 	 5.5006250364943992E+02 	 -8.9299157640344617E-01 	 7.9763258378435020E-01 	 3.0192888054537164E-02 	 3.0408009418155763E-02 	 3.0420003200837532E-02
9.9254622700419426E-01 	 5.4596246261373244E+02 	 -8.9317539412420499E-01 	 7.9759149250275596E-01 	 3.0280563222600480E-02 	 3.0284445937762829E-02 	 2.9347255096006261E-02
9.8514793767896280E-01 	 5.4189294106477269E+02 	 -8.9333683030233857E-01 	 7.9851281326493795E-01 	 3.0299693908762412E-02 	 3.0302763132883354E-02 	 2.9358104702878533E-02
9.7780471845742434E-01 	 5.3785371151492654E+02 	 -8.9360572371907598E-01 	 8.0003234375872490E-01 	 3.0326452772793309E-02 	 3.0323158727636280E-02 	 2.9391144911014810E-02
9.7051615885113440E-01 	 5.3384454816989251E+02 	 -8.9397436190592017E-01 	 8.0214316532471863E-01 	 3.0360797814823062E-02 	 3.0347374446467377E-02 	 2.9438441909998118E-02
9.6328185142714040E-01 	 5.2986522691608059E+02 	 -8.9444795070669991E-01 	 8.0483727897613278E-01 	 3.0403897654475150E-02 	 3.0382660770047563E-02 	 2.9490166470801583E-02
9.5610139178520492E-01 	 5.2591552530808383E+02 	 -8.9503232436039581E-01 	 8.0810058728943990E-01 	 3.0456908652250914E-02 	 3.0434434746483739E-02 	 2.9540908490713825E-02
9.4897437853519950E-01 	 5.2199522255624311E+02 	 -8.9573537427107786E-01 	 8.1190266486507412E-01 	 3.0520530886011445E-02 	 3.0496653670530328E-02 	 2.9597458591082114E-02
9.4190041327466800E-01 	 5.1810409951430597E+02 	 -8.9656110732980210E-01 	 8.1620725584524145E-01 	 3.0594919778244460E-02 	 3.0572216237656935E-02 	 2.9671915569879113E-02
9.3487910056655299E-01 	 5.1424193866717462E+02 	 -8.9751295609867221E-01 	 8.2098491278886820E-01 	 3.0681198392402000E-02 	 3.0666244636344056E-02 	 2.9765803942859055E-02
9.2791004791709475E-01 	 5.1040852411874891E+02 	 -8.9859149309467523E-01 	 8.2621370422398221E-01 	 3.0779934522336592E-02 	 3.0774378363021063E-02 	 2.9875755756023574E-02
9.2099286575388717E-01 	 5.0660364157985560E+02 	 -8.9979564131415068E-01 	 8.3187629883355185E-01 	 3.0890520143814108E-02 	 3.0880393784530592E-02 	 2.9997573558200478E-02
9.1412716740410238E-01 	 5.0282707835627122E+02 	 -9.0112318223783539E-01 	 8.3795649243901837E-01 	 3.1011211680628571E-02 	 3.0978550284683624E-02 	 3.0135736947615788E-02
9.0731256907287561E-01 	 4.9907862333683136E+02 	 -9.0256908911722489E-01 	 8.4443677667275985E-01 	 3.1140126107423536E-02 	 3.1078331958975407E-02 	 3.0297885416807547E-02
9.0054868982184899E-01 	 4.9535806698162912E+02 	 -9.0412387893712221E-01 	 8.5129244021588524E-01 	 3.1277015861040543E-02 	 3.1187701846279840E-02 	 3.0483920545024426E-02
8.9383515154787985E-01 	 4.9166520131030330E+02 	 -9.0577330438548964E-01 	 8.5848647515335308E-01 	 3.1421784671131069E-02 	 3.1306595079580078E-02 	 3.0687590866846217E-02
8.8717157896190280E-01 	 4.8799981989041100E+02 	 -9.0750107874365682E-01 	 8.6597764951486389E-01 	 3.1572967276146377E-02 	 3.1428723535259877E-02 	 3.0902042723792131E-02
8.8055759956795088E-01 	 4.8436171782588798E+02 	 -9.0929257608922331E-01 	 8.7373068319108826E-01 	 3.1729410632481962E-02 	 3.1552823188770916E-02 	 3.1126799104917988E-02
8.7399284364233443E-01 	 4.8075069174559587E+02 	 -9.1113406282884357E-01 	 8.8171595730622909E-01 	 3.1889798669289135E-02 	 3.1676385330331618E-02 	 3.1357613637442418E-02
8.6747694421297095E-01 	 4.7716653979195229E+02 	 -9.1301461566177311E-01 	 8.8990845278096409E-01 	 3.2053923740664694E-02 	 3.1802803578676708E-02 	 3.1592871113783491E-02
8.6100953703887373E-01 	 4.7360906160964799E+02 	 -9.1492726449244488E-01 	 8.9828477745370505E-01 	 3.2221943133665290E-02 	 3.1929794688985338E-02 	 3.1828267850641030E-02
8.5459026058978882E-01 	 4.7007805833444650E+02 	 -9.1686809833298666E-01 	 9.0682220787575940E-01 	 3.2392983745571979E-02 	 3.2053709123226415E-02 	 3.2063891417686043E-02
8.4821875602598718E-01 	 4.6657333258206796E+02 	 -9.1883578493654605E-01 	 9.1549917782315926E-01 	 3.2566135326001208E-02 	 3.2173092715253496E-02 	 3.2301006881491783E-02
8.4189466717820371E-01 	 4.6309468843715462E+02 	 -9.2083666383548379E-01 	 9.2430437091672435E-01 	 3.2741253818731247E-02 	 3.2292857943484916E-02 	 3.2546265147509613E-02
8.3561764052772691E-01 	 4.5964193144231911E+02 	 -9.2287137133798791E-01 	 9.3323073154096969E-01 	 3.2918569632437708E-02 	 3.2418229862862365E-02 	 3.2796576426335565E-02
8.2938732518663971E-01 	 4.5621486858727519E+02 	 -9.2494233392603253E-01 	 9.4227644491820861E-01 	 3.3098965137587595E-02 	 3.2554789343808350E-02 	 3.3052265635649593E-02
8.2320337287820244E-01 	 4.5281330829804745E+02 	 -9.2704665647316131E-01 	 9.5143893432290250E-01 	 3.3283506684415778E-02 	 3.2705103572163267E-02 	 3.3310997284441000E-02
