"radial position, mm"	h75mm	h125mm	h175mm	h225mm	h275mm	h325mm	h375mm	h425mm	h475mm	h525mm	h575mm	h625mm	h675mm	h725mm	h775mm	h825mm
-52.783501	0	0	0	0	0.00706685	0.031974599	0.071942851	0.099630997	0.1292886	0.1100575	0.095692098	0.065339401	0.053522699	0.037767101	0	0
-52.6464	0	0	0	0	0.00706685	0.03232215	0.072637953	0.1000944	0.13079464	0.11133185	0.096503049	0.066961303	0.05387025	0.038693901	0	0
-52.5093	0	0	0	0	0.00706685	0.032437999	0.073564753	0.10067365	0.1323007	0.11272205	0.097198151	0.068467349	0.0542178	0.039620701	0	0
-52.3722	0	0	0	0	0.006951	0.032553852	0.074491553	0.10136875	0.13392261	0.1142281	0.098009102	0.069973402	0.054681201	0.040431648	0	0
-52.2351	0	0	0	0	0.006951	0.032669701	0.075650051	0.10206385	0.13554449	0.11573415	0.098820053	0.071595304	0.055028751	0.041358449	0	0
-52.098	0	0	0	0	0.00683515	0.032669701	0.077040248	0.1028748	0.13728225	0.11735605	0.099630997	0.073101349	0.055492152	0.042401101	0	0
-51.960899	0	0	0	0	0.0067193	0.032669701	0.078430451	0.1038016	0.13890415	0.1190938	0.10044195	0.074607402	0.055839699	0.043212049	0	0
-51.823799	0	0	0	0	0.00660345	0.032669701	0.080052353	0.10461255	0.14029434	0.120484	0.1012529	0.075881749	0.056303099	0.044138849	0	0
-51.686699	0	0	0	0	0.00660345	0.03278555	0.081674248	0.10553935	0.1420321	0.12175835	0.1021797	0.077387802	0.056766499	0.045065649	0	0
-51.549599	0	0	0	0	0.0064876	0.032901399	0.083411999	0.10646615	0.143654	0.122801	0.10299065	0.078777999	0.057345752	0.045992449	0	0
-51.412498	0	0	0	0	0.00637175	0.033133101	0.08514975	0.1075088	0.14562345	0.1237278	0.10414915	0.080168203	0.057809152	0.046919249	0	0
-51.275398	0	0	0	0	0.00637175	0.03324895	0.086771652	0.10855145	0.1473612	0.1246546	0.10530765	0.08144255	0.058388401	0.047846049	0	0
-51.138302	0	0	0	0	0.0062559	0.033364799	0.088393547	0.1095941	0.14933065	0.12546556	0.10646615	0.082716897	0.059083499	0.048657	0	0
-51.001202	0	0	0	0	0.00614005	0.033480652	0.090015449	0.1107526	0.15118425	0.12627649	0.1077405	0.083991252	0.059778601	0.0495838	0	0
-50.864101	0	0	0	0	0.00614005	0.033480652	0.091637351	0.11202695	0.1531537	0.1269716	0.10924655	0.08514975	0.060473699	0.0505106	0	0
-50.727001	0	0	0	0	0.0060242	0.03371235	0.093259253	0.11341715	0.15512314	0.12778255	0.11063675	0.086424097	0.061168801	0.051321551	0	0
-50.589901	0	0	0	0	0.0060242	0.033828199	0.094997004	0.11503905	0.15720844	0.1285935	0.11225865	0.087582603	0.06174805	0.052132498	0	0
-50.452801	0	0	0	0	0.00590835	0.03417575	0.096850596	0.11666095	0.1591779	0.12940446	0.1137647	0.088741101	0.062443148	0.052943449	0	0
-50.315701	0	0	0	0	0.00590835	0.034870852	0.098704197	0.11851455	0.16114736	0.13021541	0.1151549	0.090015449	0.063254103	0.053638551	0	0
-50.1786	0	0	0	0	0.0057925	0.035450101	0.1005578	0.1207157	0.16300096	0.1311422	0.11642925	0.091405652	0.063949198	0.05433365	0	0
-50.0415	0	0	0	0	0.0057925	0.036376901	0.10229555	0.12291685	0.1649704	0.13206901	0.1177036	0.092795849	0.064760149	0.054912899	0	0
-49.9044	0	0	0	0	0.00590835	0.037303701	0.1040333	0.12546556	0.166824	0.13311166	0.11920965	0.094070204	0.065339401	0.055376299	0	0
-49.7673	0	0	0	0	0.00590835	0.03834635	0.10553935	0.1278984	0.16879345	0.1341543	0.120484	0.0954604	0.066150352	0.055839699	0	0
-49.630199	0	0	0	0	0.0060242	0.039620701	0.1070454	0.1306788	0.17064705	0.13519695	0.12175835	0.096734747	0.066845447	0.056303099	0	0
-49.493099	0	0	0	0	0.0062559	0.04112675	0.1084356	0.13334335	0.1726165	0.1362396	0.1230327	0.097893253	0.067656398	0.05665065	0	0
-49.355999	0	0	0	0	0.0064876	0.0426328	0.10970995	0.13600791	0.17435426	0.13751395	0.1241912	0.099051751	0.068583198	0.056998201	0	0
-49.218899	0	0	0	0	0.0067193	0.044254702	0.1109843	0.13867246	0.1763237	0.13867246	0.12546556	0.10021025	0.0692783	0.057345752	0	0
-49.081799	0	0	0	0	0.006951	0.046224151	0.11202695	0.14133701	0.1781773	0.14006265	0.12662405	0.1012529	0.069973402	0.05757745	0	0
-48.944698	0	0	0	0	0.0071827	0.048309449	0.11318545	0.14400154	0.1800309	0.14145285	0.12778255	0.10229555	0.070784353	0.057925001	0	0
-48.807598	0	0	0	0	0.0074144	0.050626449	0.11434395	0.14655025	0.18176866	0.1427272	0.1288252	0.10345405	0.071479447	0.058272552	0	0
-48.670502	0	0	0	0	0.00776195	0.053059299	0.1153866	0.14898311	0.18339054	0.1441174	0.12998369	0.1044967	0.072174549	0.058620099	0	0
-48.533401	0	0	0	0	0.00799365	0.055608001	0.1163134	0.15118425	0.1848966	0.14562345	0.13102636	0.10553935	0.0729855	0.058851801	0	0
-48.396301	0	0	0	0	0.0085729	0.058388401	0.1172402	0.15326954	0.18628681	0.14689779	0.1323007	0.1068137	0.073680602	0.059083499	0	0
-48.259201	0	0	0	0	0.00892045	0.061052948	0.11781945	0.15512314	0.18790869	0.14851969	0.1334592	0.10785635	0.074375696	0.05943105	0	0
-48.122101	0	0	0	0	0.00961555	0.063833348	0.1183987	0.1568609	0.1895306	0.1501416	0.1348494	0.1091307	0.075070798	0.059778601	0	0
-47.985001	0	0	0	0	0.0104265	0.066729598	0.1186304	0.15859865	0.19126835	0.1517635	0.13612375	0.11040505	0.0757659	0.05989445	0	0
-47.8479	0	0	0	0	0.0113533	0.069857553	0.11897795	0.16033641	0.1930061	0.1538488	0.13739809	0.1114477	0.0766927	0.060242001	0	0
-47.7108	0	0	0	0	0.0125118	0.072753802	0.1190938	0.16195831	0.19474386	0.15604995	0.13844074	0.11249035	0.077387802	0.060473699	0	0
-47.5737	0	0	0	0	0.0136703	0.075881749	0.11920965	0.16358019	0.19636574	0.15825111	0.13959925	0.11364885	0.078314602	0.060705401	0	0
-47.4366	0	0	0	0	0.0150605	0.078777999	0.1195572	0.16531795	0.19798765	0.16045225	0.1406419	0.1146915	0.079009697	0.060937099	0	0
-47.2995	0	0	0	0	0.016682399	0.081790097	0.1200206	0.16693985	0.19960955	0.16276924	0.1418004	0.11573415	0.079820648	0.061052948	0	0
-47.162399	0	0	0	0	0.0183043	0.084802203	0.120484	0.16856176	0.20146315	0.1652021	0.14295889	0.11689265	0.08051575	0.06128465	0	0
-47.025299	0	0	0	0	0.020042051	0.087814301	0.12106325	0.17018364	0.20331675	0.16775081	0.1441174	0.11805115	0.081095003	0.06128465	0	0
-46.888199	0	0	0	0	0.0217798	0.090710551	0.1218742	0.1716897	0.20540205	0.17018364	0.14527591	0.1193255	0.081790097	0.06128465	0	0
-46.751099	0	0	0	0	0.023749251	0.093375102	0.122801	0.17307989	0.20748734	0.1726165	0.14631855	0.12083155	0.082485199	0.06128465	0	0
-46.613998	0	0	0	0	0.0257187	0.095923796	0.12361195	0.17435426	0.20957264	0.17516521	0.1475929	0.1223376	0.083180301	0.06128465	0	0
-46.476898	0	0	0	0	0.027688149	0.098009102	0.1246546	0.1756286	0.2117738	0.1777139	0.14875139	0.12384365	0.083759546	0.061168801	0	0
-46.339802	0	0	0	0	0.02954175	0.099862702	0.1255814	0.17678709	0.2138591	0.18014675	0.15002576	0.1253497	0.084454648	0.061052948	0	0
-46.202702	0	0	0	0	0.03139535	0.10136875	0.1267399	0.17806146	0.21606025	0.18269545	0.15118425	0.12685575	0.08514975	0.060937099	0	0
-46.065601	0	0	0	0	0.033133101	0.10275895	0.12778255	0.17921995	0.21802969	0.1851283	0.15234275	0.12813009	0.085729003	0.06082125	0	0
-45.928501	0	0	0	0	0.034870852	0.10391745	0.1290569	0.18049429	0.21988329	0.1874453	0.15350126	0.1295203	0.086539946	0.060705401	0	0
-45.791401	0	0	0	0	0.03649275	0.1049601	0.13033125	0.1816528	0.22162105	0.18987815	0.15465975	0.1309105	0.087235048	0.060589548	0	0
-45.654301	0	0	0	0	0.038230501	0.10600275	0.1316056	0.183043	0.22301126	0.19207931	0.15581825	0.13206901	0.087814301	0.060473699	0	0
-45.5172	0	0	0	0	0.03973655	0.1068137	0.1327641	0.18443321	0.2242856	0.19404875	0.15720844	0.1334592	0.088625252	0.06035785	0	0
-45.3801	0	0	0	0	0.041242599	0.10785635	0.13392261	0.18593925	0.2252124	0.1960182	0.1587145	0.13473354	0.089320347	0.060242001	0	0
-45.243	0	0	0	0	0.042864501	0.1086673	0.13496526	0.1874453	0.22602335	0.1978718	0.16010471	0.13589205	0.090015449	0.060242001	0	0
-45.1059	0	0	0	0	0.044370551	0.10947825	0.13612375	0.1888355	0.2268343	0.19960955	0.16161075	0.13705055	0.090710551	0.060126148	0	0
-44.9688	0	0	0	0	0.0458766	0.1102892	0.13728225	0.19034155	0.22752941	0.20134731	0.16323265	0.1383249	0.091405652	0.059778601	0	0
-44.831699	0	0	0	0	0.047382649	0.1107526	0.13844074	0.19184759	0.2282245	0.20320091	0.1647387	0.13936755	0.092100747	0.059662752	0	0
-44.694599	0	0	0	0	0.048888698	0.111216	0.13971511	0.19346949	0.2289196	0.20493865	0.1663606	0.1404102	0.09268	0.05943105	0	0
-44.557499	0	0	0	0	0.050278898	0.11179525	0.14098945	0.19497555	0.22938301	0.20656055	0.16775081	0.14168455	0.093375102	0.059199352	0	0
-44.420399	0	0	0	0	0.0514374	0.11225865	0.14261135	0.1967133	0.2298464	0.2082983	0.16925685	0.14295889	0.093954347	0.059083499	0	0
-44.283298	0	0	0	0	0.052711751	0.11295375	0.14423326	0.19845106	0.23019394	0.2099202	0.17064705	0.14423326	0.0945336	0.05896765	0	0
-44.146198	0	0	0	0	0.05387025	0.11388055	0.14585514	0.20030466	0.23065735	0.2115421	0.1719214	0.14562345	0.094997004	0.058851801	0	0
-44.009102	0	0	0	0	0.055028751	0.11503905	0.1478246	0.20192654	0.23088905	0.21304815	0.17307989	0.14701365	0.095576249	0.058735952	0	0
-43.872002	0	0	0	0	0.056071401	0.11619755	0.1496782	0.20354845	0.23112075	0.21432251	0.1740067	0.14840385	0.096155502	0.058620099	0	0
-43.734901	0	0	0	0	0.056998201	0.11758775	0.1515318	0.2052862	0.23123661	0.2157127	0.17493349	0.1496782	0.096618898	0.05850425	0	0
-43.597801	0	0	0	0	0.05804085	0.1188621	0.1533854	0.20690811	0.2314683	0.2168712	0.17574444	0.1510684	0.097082302	0.05850425	0	0
-43.460701	0	0	0	0	0.05896765	0.1202523	0.15535486	0.20887755	0.2314683	0.21791385	0.1765554	0.15211105	0.097429849	0.058388401	0	0
-43.323601	0	0	0	0	0.060010299	0.12152665	0.1573243	0.21073115	0.23181584	0.21907236	0.17736635	0.15326954	0.097893253	0.058388401	0	0
-43.186501	0	0	0	0	0.061052948	0.12291685	0.1594096	0.21258475	0.23227926	0.21999915	0.178409	0.15419635	0.098124951	0.05850425	0	0
-43.0494	0	0	0	0	0.061979748	0.12407535	0.1614949	0.21455421	0.23285849	0.22092596	0.17921995	0.15512314	0.098472498	0.058388401	0	0
-42.9123	0	0	0	0	0.063022397	0.12546556	0.16346435	0.21640781	0.2337853	0.22208445	0.1802626	0.15604995	0.098704197	0.058388401	0	0
-42.7752	0	0	0	0	0.063833348	0.12685575	0.16543379	0.21826141	0.23482795	0.22324295	0.18153694	0.1570926	0.099051751	0.058388401	0	0
-42.6381	0	0	0	0	0.064760149	0.12813009	0.16751909	0.21999915	0.2361023	0.2242856	0.18292715	0.15801939	0.099283449	0.058388401	0	0
-42.500999	0	0	0	0	0.06545525	0.12963615	0.16960441	0.22196861	0.23760834	0.2252124	0.18443321	0.15906204	0.099515148	0.05850425	0	0
-42.363899	0	0	0	0	0.066266201	0.13102636	0.17180555	0.22359049	0.2391144	0.22625504	0.18605509	0.16010471	0.099630997	0.058620099	0	0
-42.226799	0	0	0	0	0.067193002	0.1325324	0.1740067	0.2252124	0.240968	0.22729769	0.18790869	0.16114736	0.099978551	0.058735952	0	0
-42.089699	0	0	0	0	0.068119802	0.1341543	0.176092	0.2268343	0.24293745	0.2284562	0.18987815	0.16219001	0.10021025	0.05896765	0	0
-41.952599	0	0	0	0	0.069046602	0.13554449	0.178409	0.22834034	0.2449069	0.2296147	0.19196345	0.16323265	0.1003261	0.059199352	0	0
-41.815498	0	0	0	0	0.0702051	0.1371664	0.18061015	0.2298464	0.24733976	0.23100489	0.19428045	0.16439115	0.1005578	0.059315201	0	0
-41.678398	0	0	0	0	0.071595304	0.1387883	0.183043	0.23112075	0.2495409	0.23227926	0.1964816	0.16543379	0.10067365	0.059546899	0	0
-41.541302	0	0	0	0	0.072869651	0.14052606	0.18547586	0.23251095	0.25208959	0.23366944	0.1985669	0.1663606	0.10090535	0.059778601	0	0
-41.404202	0	0	0	0	0.074375696	0.14214794	0.18814041	0.23366944	0.2544066	0.23529135	0.20076805	0.16728739	0.1010212	0.060010299	0	0
-41.267101	0	0	0	0	0.075881749	0.14400154	0.19080494	0.23494381	0.25683945	0.23668155	0.20296919	0.1682142	0.10136875	0.06035785	0	0
-41.130001	0	0	0	0	0.077387802	0.1457393	0.19370119	0.23621815	0.25938815	0.2381876	0.20540205	0.16937269	0.1017163	0.060589548	0	0
-40.992901	0	0	0	0	0.078777999	0.14770874	0.19659746	0.2374925	0.26193684	0.23969366	0.2078349	0.17041536	0.101948	0.061052948	0	0
-40.855801	0	0	0	0	0.08051575	0.14956234	0.19960955	0.23876685	0.26483309	0.2411997	0.21038359	0.17180555	0.1024114	0.061400499	0	0
-40.7187	0	0	0	0	0.082137652	0.15164766	0.2025058	0.24015705	0.2676135	0.24270575	0.21270061	0.17319575	0.1028748	0.061863899	0	0
-40.5816	0	0	0	0	0.083759546	0.15350126	0.20540205	0.24154726	0.27062559	0.24421179	0.21513344	0.17470179	0.10322235	0.062443148	0	0
-40.4445	0	0	0	0	0.085265599	0.1554707	0.2082983	0.24293745	0.27363771	0.24571785	0.21745045	0.1763237	0.1035699	0.063022397	0	0
-40.3074	0	0	0	0	0.086887501	0.15720844	0.21096285	0.24432765	0.27688149	0.2472239	0.21976745	0.17782976	0.10391745	0.063485801	0	0
-40.1703	0	0	0	0	0.088161848	0.15906204	0.21374325	0.24583369	0.28000945	0.2488458	0.22173689	0.1793358	0.1044967	0.064065047	0	0
-40.033199	0	0	0	0	0.089436203	0.16068394	0.21652365	0.2474556	0.28325325	0.25058356	0.22382221	0.18072601	0.1051918	0.064760149	0	0
-39.896099	0	0	0	0	0.090594701	0.1624217	0.21930405	0.2490775	0.28649706	0.2523213	0.22567581	0.1818845	0.10577105	0.06545525	0	0
-39.758999	0	0	0	0	0.0917532	0.16439115	0.22208445	0.2506994	0.28962499	0.25405905	0.22729769	0.183043	0.10646615	0.066034503	0	0
-39.621899	0	0	0	0	0.09268	0.16624475	0.22486486	0.25220546	0.29252124	0.25568095	0.22880375	0.18431735	0.10716125	0.066845447	0	0
-39.484798	0	0	0	0	0.093722649	0.16809835	0.22764525	0.25371149	0.2951858	0.25730285	0.2303098	0.18547586	0.1079722	0.0674247	0	0.0002317
-39.347698	0	0	0	0	0.094649449	0.1698361	0.2305415	0.25533339	0.2977345	0.25904059	0.23181584	0.18686604	0.1086673	0.068003953	0	0.00034755
-39.210602	0	0	0	0	0.095692098	0.17157385	0.23320605	0.2569553	0.29993564	0.26089421	0.23320605	0.18790869	0.10947825	0.068583198	0	0.00057925
-39.073502	0	0	0	0	0.096618898	0.17331161	0.23598646	0.25869304	0.30213681	0.26274779	0.23459625	0.18895134	0.11017335	0.0692783	0	0.00081095
-38.936401	0	0	0	0	0.097429849	0.17516521	0.23876685	0.26043081	0.30399039	0.26483309	0.23598646	0.18999401	0.1109843	0.069741704	0	0.00104265
-38.799301	0	0	0	0	0.098472498	0.17690295	0.24154726	0.2622844	0.30584401	0.26668671	0.23737665	0.1909208	0.11179525	0.070436798	0	0.0013902
-38.662201	0	0	0	0	0.099399298	0.17852485	0.24432765	0.26413801	0.30769759	0.26877201	0.23865101	0.19184759	0.1126062	0.071016051	0.00034755	0.0016219
-38.525101	0	0	0	0	0.1003261	0.18014675	0.2469922	0.26622331	0.30955121	0.2708573	0.23992535	0.1927744	0.1133013	0.071595304	0.00104265	0.0018536
-38.388	0	0	0	0	0.1012529	0.18200035	0.24965675	0.26819274	0.31128895	0.2729426	0.2411997	0.19370119	0.11411225	0.072174549	0.00173775	0.00220115
-38.2509	0	0	0	0	0.10206385	0.1837381	0.25220546	0.27027804	0.31314254	0.27514374	0.24247405	0.19474386	0.1149232	0.072637953	0.0025487	0.00243285
-38.1138	0	0	0	0	0.10299065	0.18570755	0.25475416	0.27236336	0.31499615	0.27722904	0.24363256	0.19567065	0.11573415	0.0729855	0.00382305	0.00289625
-37.9767	0	0	0	0	0.10391745	0.187677	0.25718701	0.27468035	0.3167339	0.27931434	0.24479105	0.19682916	0.11666095	0.073333047	0.0050974	0.0034755
-37.8396	0	0	0	0	0.1047284	0.18987815	0.2597357	0.27699736	0.3183558	0.28116795	0.24571785	0.1978718	0.11758775	0.073564753	0.00637175	0.00405475
-37.702499	0	0	0	0	0.10577105	0.19207931	0.26205271	0.27931434	0.31974599	0.28302154	0.24664465	0.19891445	0.11851455	0.0739123	0.0078778	0.00451815
-37.565399	0	0	0	0	0.10692955	0.1943963	0.26448554	0.28163135	0.32125205	0.28487515	0.24733976	0.19984125	0.11944135	0.074259847	0.00938385	0.0050974
-37.428299	0	0	0	0	0.1079722	0.19659746	0.26680255	0.2840642	0.32275811	0.2866129	0.24803485	0.20076805	0.12059985	0.074607402	0.01077405	0.0055608
-37.291199	0	0	0	0	0.10924655	0.19891445	0.26900369	0.28672874	0.32426414	0.28835064	0.24849825	0.20146315	0.12152665	0.074954949	0.01239595	0.0062559
-37.154099	0	0	0	0	0.11063675	0.20123145	0.27120486	0.28950915	0.3257702	0.29008839	0.24896166	0.2020424	0.12268515	0.075302497	0.01401785	0.006951
-37.016998	0	0	0	0	0.1119111	0.2034326	0.27329016	0.2924054	0.32750794	0.29171029	0.2493092	0.20262165	0.1237278	0.075650051	0.015755599	0.00753025
-36.879902	0	0	0	0	0.1133013	0.2057496	0.2754913	0.29541749	0.32936156	0.29344806	0.2495409	0.20296919	0.12477045	0.076113448	0.01749335	0.0083412
-36.742802	0	0	0	0	0.1146915	0.20795076	0.2775766	0.29842961	0.33121514	0.29541749	0.24965675	0.20308505	0.12604479	0.076576851	0.019346951	0.0090363
-36.605701	0	0	0.00011585	0.0016219	0.11596585	0.2101519	0.27966189	0.30155754	0.33295289	0.29715526	0.24977259	0.20331675	0.1272033	0.076924399	0.021200551	0.00984725
-36.468601	0	0	0.00011585	0.0034755	0.11735605	0.21246891	0.28186306	0.30480134	0.3348065	0.29877716	0.24977259	0.2034326	0.12847765	0.077503651	0.023054151	0.0106582
-36.331501	0	0	0.0002317	0.0053291	0.11851455	0.2147859	0.28394836	0.30804515	0.33654425	0.30039904	0.24977259	0.20331675	0.129752	0.077851199	0.024907749	0.01146915
-36.194401	0	0	0.00034755	0.0074144	0.1197889	0.2171029	0.28626534	0.31128895	0.33828199	0.3019051	0.24977259	0.20308505	0.1309105	0.078314602	0.0268772	0.0122801
-36.057301	0	0	0.00034755	0.0097314	0.12106325	0.21953575	0.28858235	0.31441689	0.34025145	0.303527	0.24988845	0.20296919	0.1323007	0.078893848	0.0287308	0.01309105
-35.9202	0	0	0.00034755	0.0120484	0.1223376	0.22208445	0.29113105	0.31754485	0.34210506	0.30503306	0.24988845	0.20285335	0.13357505	0.079473101	0.030584401	0.013902
-35.7831	0.00011585	0.00011585	0.00057925	0.01471295	0.12361195	0.2245173	0.29367974	0.32067281	0.34407449	0.30653909	0.25000429	0.20262165	0.1348494	0.079936497	0.032553852	0.0148288
-35.646	0.00011585	0.0002317	0.00057925	0.017377499	0.1248863	0.22695015	0.29646015	0.32380074	0.3459281	0.30816099	0.25012016	0.20262165	0.13612375	0.080631599	0.034523301	0.01563975
-35.5089	0.0002317	0.00034755	0.0006951	0.020273751	0.12650821	0.22926715	0.29924056	0.32704455	0.34778169	0.30966705	0.25012016	0.2027375	0.13751395	0.081210852	0.036376901	0.01656655
-35.371799	0.00034755	0.00034755	0.0006951	0.023285851	0.12813009	0.23181584	0.30225265	0.33040419	0.34975114	0.31128895	0.25012016	0.20296919	0.1387883	0.081558399	0.03834635	0.017377499
-35.234699	0.00034755	0.00057925	0.00081095	0.026297949	0.12986785	0.23413286	0.30526474	0.33399555	0.3517206	0.3130267	0.25035185	0.20296919	0.1399468	0.082137652	0.040315799	0.01818845
-35.097599	0.0004634	0.00057925	0.0009268	0.029310049	0.13183729	0.23668155	0.30827686	0.33758691	0.35369006	0.3146486	0.25058356	0.20296919	0.14122115	0.082601048	0.042285249	0.0189994
-34.960499	0.00057925	0.0006951	0.0009268	0.03232215	0.15720844	0.27242127	0.34627566	0.37964046	0.38386899	0.35137305	0.29524371	0.23175792	0.15263237	0.10339613	0.064007126	0.03023685
-34.823399	0.00057925	0.00081095	0.00104265	0.035450101	0.15906206	0.27450657	0.34853473	0.38201538	0.38566464	0.35253155	0.29646015	0.2321634	0.15344332	0.10351197	0.065049775	0.030584401
-34.686298	0.00081095	0.0009268	0.00104265	0.038693901	0.16108942	0.2766498	0.35073587	0.38450614	0.38746032	0.35374796	0.29761866	0.23268473	0.15437013	0.10374367	0.066034496	0.031047801
-34.549198	0.00081095	0.00104265	0.0011585	0.041706	0.1631168	0.2787351	0.35287911	0.38705486	0.389256	0.35502234	0.298893	0.23337983	0.15529692	0.10391745	0.067019224	0.031453274
-34.412102	0.00081095	0.0011585	0.00127435	0.044833951	0.16514418	0.28093624	0.35508025	0.38960356	0.3913413	0.35647044	0.30016735	0.23413286	0.15622373	0.1040333	0.068003953	0.031916674
-34.275002	0.0009268	0.0011585	0.0013902	0.047961898	0.16740325	0.28319532	0.35722348	0.39215225	0.39336869	0.35809234	0.3014417	0.23477003	0.1570926	0.10414915	0.069046602	0.03232215
-34.137901	0.0009268	0.0013902	0.00150605	0.050974	0.16972025	0.28539649	0.35948256	0.39470094	0.3955119	0.35965633	0.30277398	0.23546512	0.15796147	0.10420708	0.069973402	0.032843474
-34.000801	0.00104265	0.0013902	0.00150605	0.054101951	0.17197932	0.28782934	0.36162579	0.39736551	0.39771304	0.36150992	0.30410624	0.23621815	0.15883034	0.104265	0.070900202	0.033306874
-33.863701	0.00104265	0.0013902	0.00173775	0.05711405	0.17441218	0.29026216	0.36388484	0.39997211	0.39991421	0.36347938	0.30543852	0.23685533	0.15981507	0.104265	0.071827002	0.03371235
-33.726601	0.00104265	0.0013902	0.00173775	0.060126148	0.17690295	0.29281089	0.36608601	0.40257874	0.40217328	0.36556467	0.30671287	0.23755042	0.16068394	0.10438085	0.072753802	0.034233674
-33.5895	0.00104265	0.0013902	0.0018536	0.063138247	0.17950958	0.29547542	0.36840299	0.40530121	0.40437442	0.36770791	0.30792931	0.2381876	0.1614949	0.10443877	0.073622674	0.034697074
-33.4524	0.00104265	0.00127435	0.00196945	0.066150352	0.18217413	0.29813996	0.37066206	0.40790784	0.40651765	0.36990905	0.30920365	0.23894063	0.1624217	0.10443877	0.074491546	0.03510255
-33.3153	0.0009268	0.00127435	0.0020853	0.0692783	0.1848966	0.3009783	0.37292114	0.41063032	0.40871879	0.37222606	0.31036213	0.2398095	0.16329058	0.10455462	0.075476274	0.035623875
-33.1782	0.0009268	0.00127435	0.0020853	0.072290398	0.18750322	0.30364284	0.37523815	0.41306317	0.41091993	0.37465888	0.31169444	0.24079423	0.16410153	0.10461255	0.076287225	0.035971425
-33.0411	0.0009268	0.00127435	0.0020853	0.075302497	0.19028363	0.30630741	0.37749723	0.41561186	0.41306317	0.37714967	0.31296879	0.24177895	0.1649704	0.10461255	0.077156104	0.036376901
-32.903999	0.00104265	0.00127435	0.0020853	0.078314602	0.19289026	0.30891404	0.37987214	0.41810265	0.41549602	0.3797563	0.31424314	0.2428216	0.16589721	0.10461255	0.078024976	0.036840301
-32.766899	0.00104265	0.00127435	0.0020853	0.081095003	0.19555479	0.31152067	0.38218915	0.4205355	0.4177551	0.38247877	0.31563333	0.24386425	0.16670816	0.10478633	0.078951776	0.037187852
-32.629799	0.00104265	0.00127435	0.00220115	0.083759546	0.19827726	0.3141852	0.38444823	0.4230842	0.42018795	0.38520125	0.31696561	0.2449069	0.16763495	0.10484425	0.079762727	0.037593324
-32.492699	0.00104265	0.00127435	0.0020853	0.086308248	0.20094183	0.3167339	0.38664937	0.42545912	0.42256287	0.38792372	0.31829786	0.24606539	0.16856176	0.10501803	0.08051575	0.037998799
-32.355598	0.00104265	0.00127435	0.0020853	0.088625252	0.20360637	0.31922469	0.38873467	0.42777613	0.42493778	0.39064619	0.31945637	0.24710806	0.16943063	0.1051918	0.081210852	0.038404275
-32.218498	0.00104265	0.00127435	0.0020853	0.090710551	0.206213	0.32177338	0.39064619	0.43009314	0.4272548	0.39336866	0.32061487	0.24832447	0.17035742	0.10530765	0.081963874	0.038867675
-32.081402	0.00104265	0.00127435	0.0020853	0.092564151	0.20876171	0.32420623	0.39255771	0.43235222	0.42939803	0.39603323	0.32165754	0.2495409	0.17134215	0.10559727	0.082658976	0.03927315
-31.9443	0.0009268	0.00127435	0.00220115	0.094186053	0.2110787	0.32663909	0.39435339	0.43443751	0.43148333	0.42401099	0.32258433	0.25064147	0.17226894	0.1058869	0.083469927	0.039678626
-31.807199	0.0009268	0.00127435	0.002317	0.095692098	0.21333778	0.329014	0.39609116	0.43646488	0.43356863	0.42621213	0.32333735	0.25191581	0.17319575	0.1061186	0.084107101	0.040257875
-31.670099	0.0009268	0.00127435	0.002317	0.097545698	0.21553893	0.33127308	0.39777097	0.4383764	0.43548015	0.42829746	0.32403246	0.25319019	0.17412256	0.10652407	0.084860124	0.04066335
-31.533001	0.0009268	0.00127435	0.00243285	0.1003261	0.21762422	0.33347422	0.39945081	0.44034585	0.4374496	0.43061447	0.32449585	0.25446454	0.17499143	0.1068137	0.085381448	0.04112675
-31.395901	0.0009268	0.00127435	0.0025487	0.1031065	0.21988329	0.33561745	0.40118855	0.44219944	0.43924528	0.43269974	0.32507509	0.25568095	0.17591822	0.10721917	0.085960701	0.041532226
-31.258801	0.0009268	0.00127435	0.00266455	0.10623445	0.22196859	0.33764482	0.4029263	0.44411096	0.4410989	0.43490091	0.32553849	0.25707114	0.17684503	0.10762465	0.086539946	0.041879777
-31.1217	0.0009268	0.00127435	0.00289625	0.10924655	0.22411183	0.33961427	0.40466404	0.44573286	0.44283661	0.43698621	0.32594398	0.25840342	0.1777139	0.1079722	0.08700335	0.042343177
-30.9846	0.0009268	0.00127435	0.0030121	0.1123745	0.2263709	0.34152579	0.40628594	0.44752854	0.44463229	0.43907151	0.32646531	0.25967777	0.17869863	0.10831975	0.087466747	0.042690724
-30.8475	0.0009268	0.00127435	0.00312795	0.1153866	0.22862998	0.34343731	0.40784994	0.44926631	0.44631213	0.4411568	0.32687077	0.26112589	0.17950958	0.10878315	0.08793015	0.042980351
-30.7104	0.00081095	0.00127435	0.00335965	0.11828285	0.2307732	0.34540677	0.40958768	0.45094612	0.44799194	0.44312626	0.32733417	0.26251611	0.18049431	0.1091307	0.088277698	0.043385826
-30.573299	0.0009268	0.00127435	0.0034755	0.12083155	0.23303227	0.34720245	0.41109371	0.45256802	0.44961384	0.44497985	0.3278555	0.26413801	0.18136318	0.10953618	0.088567324	0.043733377
