0.000000e+00, 2.980000e+02
4.000000e-04, 7.099847e+02
8.000000e-04, 1.223246e+03
1.200000e-03, 1.564600e+03
1.600000e-03, 1.680175e+03
2.000000e-03, 1.724087e+03
2.400000e-03, 1.742937e+03
2.800000e-03, 1.751601e+03
3.200000e-03, 1.755491e+03
3.600000e-03, 1.756867e+03
4.000000e-03, 1.756841e+03
4.400000e-03, 1.755926e+03
4.800000e-03, 1.754430e+03
5.200000e-03, 1.752515e+03
5.600000e-03, 1.750384e+03
6.000000e-03, 1.747945e+03
6.400000e-03, 1.745417e+03
6.800000e-03, 1.742712e+03
7.200000e-03, 1.739911e+03
7.600000e-03, 1.736997e+03
8.000000e-03, 1.734028e+03
8.400000e-03, 1.730921e+03
8.800000e-03, 1.727808e+03
9.200000e-03, 1.724540e+03
9.600000e-03, 1.721282e+03
1.000000e-02, 1.717849e+03
1.040000e-02, 1.714480e+03
1.080000e-02, 1.711070e+03
1.120000e-02, 1.707543e+03
1.160000e-02, 1.703900e+03
1.200000e-02, 1.700113e+03
1.240000e-02, 1.696193e+03
1.280000e-02, 1.692913e+03
1.320000e-02, 1.689030e+03
1.360000e-02, 1.684753e+03
1.400000e-02, 1.680920e+03
1.440000e-02, 1.676993e+03
1.480000e-02, 1.673273e+03
1.520000e-02, 1.668890e+03
1.560000e-02, 1.665310e+03
1.600000e-02, 1.660740e+03
1.640000e-02, 1.656693e+03
1.680000e-02, 1.652265e+03
1.720000e-02, 1.648410e+03
1.760000e-02, 1.643863e+03
1.800000e-02, 1.639575e+03
1.840000e-02, 1.635550e+03
1.880000e-02, 1.631465e+03
1.920000e-02, 1.626300e+03
1.960000e-02, 1.622120e+03
2.000000e-02, 1.617910e+03
2.040000e-02, 1.613680e+03
2.080000e-02, 1.609430e+03
2.120000e-02, 1.605150e+03
2.160000e-02, 1.600810e+03
2.200000e-02, 1.596420e+03
2.240000e-02, 1.591990e+03
2.280000e-02, 1.587550e+03
2.320000e-02, 1.583090e+03
2.360000e-02, 1.578630e+03
2.400000e-02, 1.574170e+03
2.440000e-02, 1.569690e+03
2.480000e-02, 1.566090e+03
2.520000e-02, 1.561793e+03
2.560000e-02, 1.557255e+03
2.600000e-02, 1.552700e+03
2.640000e-02, 1.548140e+03
2.680000e-02, 1.544264e+03
2.720000e-02, 1.540160e+03
2.760000e-02, 1.535605e+03
2.800000e-02, 1.531070e+03
2.840000e-02, 1.527018e+03
2.880000e-02, 1.523217e+03
2.920000e-02, 1.518775e+03
2.960000e-02, 1.514360e+03
3.000000e-02, 1.510182e+03
3.040000e-02, 1.506670e+03
3.080000e-02, 1.502280e+03
3.120000e-02, 1.497880e+03
3.160000e-02, 1.494344e+03
3.200000e-02, 1.490138e+03
3.240000e-02, 1.485722e+03
3.280000e-02, 1.481974e+03
3.320000e-02, 1.478010e+03
3.360000e-02, 1.474058e+03
3.400000e-02, 1.470335e+03
3.440000e-02, 1.466176e+03
3.480000e-02, 1.462680e+03
3.520000e-02, 1.458340e+03
3.560000e-02, 1.454060e+03
3.600000e-02, 1.450692e+03
3.640000e-02, 1.446753e+03
3.680000e-02, 1.443278e+03
3.720000e-02, 1.439660e+03
3.760000e-02, 1.435750e+03
3.800000e-02, 1.432374e+03
3.840000e-02, 1.429365e+03
3.880000e-02, 1.426207e+03
3.920000e-02, 1.423812e+03
3.960000e-02, 1.422420e+03
4.000000e-02, 1.422420e+03
