# x, um, vm, wm, urms, vrms, urms
1.119661083935372226e+01 9.903344794946558949e+00 -4.548787014082212275e-03 -4.548787014082212275e-03 2.075285154938681043e+00 9.853179173595641993e-01 9.853179173595641993e-01
1.155779183417155842e+01 1.006372672133543311e+01 -5.409591690896610808e-03 -5.409591690896610808e-03 2.047677438527473193e+00 9.823843285228265332e-01 9.823843285228265332e-01
1.191897282898943544e+01 1.021299926672058334e+01 -6.156271739698422792e-03 -6.156271739698422792e-03 2.021068063288618433e+00 9.777256126516918888e-01 9.777256126516918888e-01
1.228015382380731069e+01 1.035098494290764037e+01 -5.996927715660753735e-03 -5.996927715660753735e-03 2.000591450212218181e+00 9.723460493506698166e-01 9.723460493506698166e-01
1.264133481862514685e+01 1.047773973324915531e+01 -5.476674558356330741e-03 -5.476674558356330741e-03 1.984018740541756198e+00 9.656683757967913229e-01 9.656683757967913229e-01
1.300251581344302387e+01 1.059736759961334762e+01 -7.693757980520111138e-03 -7.693757980520111138e-03 1.965380391173085162e+00 9.591169547164571929e-01 9.591169547164571929e-01
1.336369680826090089e+01 1.071270590972097736e+01 -1.028655675696302924e-02 -1.028655675696302924e-02 1.952560902342115101e+00 9.548504617083520829e-01 9.548504617083520829e-01
1.372487780307873706e+01 1.082063095316492607e+01 -1.167890289699508033e-02 -1.167890289699508033e-02 1.946201626330733570e+00 9.500720266230275879e-01 9.500720266230275879e-01
1.408605879789661230e+01 1.092204030541179449e+01 -1.510182069265194986e-02 -1.510182069265194986e-02 1.943148912056494870e+00 9.417616972257041308e-01 9.417616972257041308e-01
1.444723979271448933e+01 1.101509147711403003e+01 -1.812274228432320805e-02 -1.812274228432320805e-02 1.948743249966399693e+00 9.350757587184609365e-01 9.350757587184609365e-01
1.480842078753232549e+01 1.109803989435376970e+01 -2.052087354674927283e-02 -2.052087354674927283e-02 1.960451812737615596e+00 9.314943781434341652e-01 9.314943781434341652e-01
1.516960178235020074e+01 1.117426508564680887e+01 -2.238315378427793018e-02 -2.238315378427793018e-02 1.978037678102657182e+00 9.298425104858654144e-01 9.298425104858654144e-01
1.553078277716803690e+01 1.124324070019378752e+01 -2.479524676737433764e-02 -2.479524676737433764e-02 1.998179042256305937e+00 9.290964898173572628e-01 9.290964898173572628e-01
1.589196377198591392e+01 1.131082637911298150e+01 -2.498204399386231428e-02 -2.498204399386231428e-02 2.017758518262886103e+00 9.227623644418294635e-01 9.227623644418294635e-01
1.625314476680378917e+01 1.137475316050498364e+01 -2.606164958664600184e-02 -2.606164958664600184e-02 2.035206279400767038e+00 9.179658552562679485e-01 9.179658552562679485e-01
1.661432576162162533e+01 1.143351256068768329e+01 -2.754274947688106073e-02 -2.754274947688106073e-02 2.052552960321881059e+00 9.140081225850129609e-01 9.140081225850129609e-01
1.697550675643950058e+01 1.148949659078148855e+01 -2.954753076689113633e-02 -2.954753076689113633e-02 2.071025576289506898e+00 9.100953881104896226e-01 9.100953881104896226e-01
1.733668775125737938e+01 1.154344844164528006e+01 -3.073193552357322139e-02 -3.073193552357322139e-02 2.079240929357424328e+00 9.062113478769349140e-01 9.062113478769349140e-01
1.769786874607521554e+01 1.159358761650873149e+01 -3.160337888015319480e-02 -3.160337888015319480e-02 2.086146383051302511e+00 9.036019030271690289e-01 9.036019030271690289e-01
1.805904974089309079e+01 1.163875797333945883e+01 -3.334244733043247033e-02 -3.334244733043247033e-02 2.098385515875024865e+00 9.042959515976308760e-01 9.042959515976308760e-01
1.842023073571096603e+01 1.168035732761710399e+01 -3.503087831591333856e-02 -3.503087831591333856e-02 2.117590437661178271e+00 9.066752292657875856e-01 9.066752292657875856e-01
1.878141173052880220e+01 1.172145737975838564e+01 -3.597910119071327795e-02 -3.597910119071327795e-02 2.142084868589659408e+00 9.103095710121920092e-01 9.103095710121920092e-01
1.914259272534668099e+01 1.176215309998815073e+01 -3.636555023805546766e-02 -3.636555023805546766e-02 2.168004143885081003e+00 9.128280720408991078e-01 9.128280720408991078e-01
1.950377372016451716e+01 1.180617620635396037e+01 -3.616727434483162085e-02 -3.616727434483162085e-02 2.191214250799232488e+00 9.121217674692246868e-01 9.121217674692246868e-01
1.986495471498239240e+01 1.184983506965056677e+01 -3.667665103114435554e-02 -3.667665103114435554e-02 2.212249540579418916e+00 9.111649196606844692e-01 9.111649196606844692e-01
2.022613570980026765e+01 1.189685498742851166e+01 -3.753889027017728169e-02 -3.753889027017728169e-02 2.219431859296651766e+00 9.103362907841688889e-01 9.103362907841688889e-01
2.058731670461810381e+01 1.194362539521424793e+01 -3.778837263905485133e-02 -3.778837263905485133e-02 2.224246707376267729e+00 9.105831202203517050e-01 9.105831202203517050e-01
2.094849769943597906e+01 1.198895623621327822e+01 -3.730932185316458705e-02 -3.730932185316458705e-02 2.230402095066023271e+00 9.113340428514418168e-01 9.113340428514418168e-01
2.130967869425385786e+01 1.203305542222375024e+01 -3.611572329703047896e-02 -3.611572329703047896e-02 2.240222261540840698e+00 9.118288870975087557e-01 9.118288870975087557e-01
2.167085968907169402e+01 1.207643644402286398e+01 -3.370224168337870169e-02 -3.370224168337870169e-02 2.252305119155904034e+00 9.110333177961458251e-01 9.110333177961458251e-01
2.203204068388956927e+01 1.211694206719698386e+01 -3.120039635687767501e-02 -3.120039635687767501e-02 2.266837505661749130e+00 9.096024439332758282e-01 9.096024439332758282e-01
2.239322167870744451e+01 1.215969267152112465e+01 -3.004431651491934127e-02 -3.004431651491934127e-02 2.285088227329584942e+00 9.063063195936664762e-01 9.063063195936664762e-01
2.275440267352528068e+01 1.220356801540086877e+01 -2.966775134622835763e-02 -2.966775134622835763e-02 2.305039637794037866e+00 9.036346619521623547e-01 9.036346619521623547e-01
2.311558366834315947e+01 1.224564525296104200e+01 -2.807603286364384124e-02 -2.807603286364384124e-02 2.320051163523038529e+00 9.014834485186864477e-01 9.014834485186864477e-01
2.347676466316103472e+01 1.229152897539028189e+01 -2.723218943582338819e-02 -2.723218943582338819e-02 2.323053831334898067e+00 8.997430283923607552e-01 8.997430283923607552e-01
2.383794565797887088e+01 1.234407154573445808e+01 -2.804754354921813742e-02 -2.804754354921813742e-02 2.310718405388753283e+00 8.982062411981694972e-01 8.982062411981694972e-01
2.419912665279674613e+01 1.240088228185607910e+01 -2.773799073271339746e-02 -2.773799073271339746e-02 2.293000059341570918e+00 8.973155231612296445e-01 8.973155231612296445e-01
2.456030764761458229e+01 1.245657429911219793e+01 -2.832274778486443961e-02 -2.832274778486443961e-02 2.279783847045875778e+00 8.953807980597068283e-01 8.953807980597068283e-01
2.492148864243245754e+01 1.251121718780864001e+01 -2.921348166615942224e-02 -2.921348166615942224e-02 2.266948308384542088e+00 8.925465828140267677e-01 8.925465828140267677e-01
2.528266963725033634e+01 1.256430784251221766e+01 -2.905076377463128995e-02 -2.905076377463128995e-02 2.253039936112118280e+00 8.876506479338321931e-01 8.876506479338321931e-01
2.564385063206817250e+01 1.261401166322596978e+01 -2.815536429255643264e-02 -2.815536429255643264e-02 2.235499597859332166e+00 8.820774964000273055e-01 8.820774964000273055e-01
2.600503162688604775e+01 1.266134322932860456e+01 -2.714968882392228625e-02 -2.714968882392228625e-02 2.221749569891870113e+00 8.769405717927404309e-01 8.769405717927404309e-01
2.636621262170392299e+01 1.270500410307306183e+01 -2.680722400025887034e-02 -2.680722400025887034e-02 2.213583105946754781e+00 8.704809281908852947e-01 8.704809281908852947e-01
2.672739361652175916e+01 1.274466249135512541e+01 -2.495676549114883569e-02 -2.495676549114883569e-02 2.214340254031942123e+00 8.652374095991430814e-01 8.652374095991430814e-01
2.708857461133963795e+01 1.278146184750558234e+01 -2.208681820779308594e-02 -2.208681820779308594e-02 2.218990990490188775e+00 8.618910840205631363e-01 8.618910840205631363e-01
2.744975560615747412e+01 1.281893576643202692e+01 -1.825607497873527746e-02 -1.825607497873527746e-02 2.225803805246410416e+00 8.602263500090900905e-01 8.602263500090900905e-01
2.781093660097534936e+01 1.285854665724266610e+01 -1.451438908003174245e-02 -1.451438908003174245e-02 2.230537837625987230e+00 8.581561211214890905e-01 8.581561211214890905e-01
2.817211759579322461e+01 1.290120630881902741e+01 -1.082589401767198450e-02 -1.082589401767198450e-02 2.227879598995594623e+00 8.546111839032788371e-01 8.546111839032788371e-01
2.853329859061106077e+01 1.294538657128975956e+01 -7.865540410820224052e-03 -7.865540410820224052e-03 2.221754205431001772e+00 8.503821232052327650e-01 8.503821232052327650e-01
2.889447958542893602e+01 1.299036098656542038e+01 -6.076800916311714262e-03 -6.076800916311714262e-03 2.212635677321997729e+00 8.467081966174427876e-01 8.467081966174427876e-01
2.925566058024681482e+01 1.303200925323694293e+01 -4.674468477913976822e-03 -4.674468477913976822e-03 2.203350512230071168e+00 8.438479651765240508e-01 8.438479651765240508e-01
2.961684157506465098e+01 1.307194426913116736e+01 -4.048320003841539283e-03 -4.048320003841539283e-03 2.186023673806083423e+00 8.410561857150032905e-01 8.410561857150032905e-01
2.997802256988252623e+01 1.311253920039484555e+01 -4.600003276628815418e-03 -4.600003276628815418e-03 2.158299038004344084e+00 8.389095195507153546e-01 8.389095195507153546e-01
3.033920356470040147e+01 1.315553650670314489e+01 -4.104145090836310711e-03 -4.104145090836310711e-03 2.124998344316793908e+00 8.339047317558996308e-01 8.339047317558996308e-01
3.070038455951823764e+01 1.319942416024697529e+01 -4.622584970441385999e-03 -4.622584970441385999e-03 2.089248202591488912e+00 8.274972668463560499e-01 8.274972668463560499e-01
3.106156555433611288e+01 1.324189401230506569e+01 -6.165316983024805332e-03 -6.165316983024805332e-03 2.058999243420909231e+00 8.214652019600312549e-01 8.214652019600312549e-01
3.142274654915399168e+01 1.328287765052157532e+01 -8.446797169321413473e-03 -8.446797169321413473e-03 2.032008207283367618e+00 8.188940495866321445e-01 8.188940495866321445e-01
3.178392754397182784e+01 1.332325218316198701e+01 -1.042688638357191361e-02 -1.042688638357191361e-02 2.008240836783413474e+00 8.176475109135704633e-01 8.176475109135704633e-01
3.214510853878970664e+01 1.336134987030374255e+01 -1.201187486229185995e-02 -1.201187486229185995e-02 1.991407778539250550e+00 8.172274008038901139e-01 8.172274008038901139e-01
3.250628953360757833e+01 1.339677766302560968e+01 -1.348991193161807635e-02 -1.348991193161807635e-02 1.977953719243958242e+00 8.178963014244577945e-01 8.178963014244577945e-01
3.286747052842541450e+01 1.343206158200634981e+01 -1.433306625008705371e-02 -1.433306625008705371e-02 1.973102169163147179e+00 8.173736493986757390e-01 8.173736493986757390e-01
3.322865152324329330e+01 1.346573203199302426e+01 -1.377984687264762788e-02 -1.377984687264762788e-02 1.973751322125193219e+00 8.148393353131156980e-01 8.148393353131156980e-01
3.358983251806112946e+01 1.349551769626661013e+01 -1.220685493071152310e-02 -1.220685493071152310e-02 1.981583715199966234e+00 8.111228561394593362e-01 8.111228561394593362e-01
3.395101351287900115e+01 1.352111515979163769e+01 -1.010412239147958843e-02 -1.010412239147958843e-02 1.992154343749740431e+00 8.070524016358514574e-01 8.070524016358514574e-01
3.431219450769687995e+01 1.354471854316647850e+01 -8.546427170135935392e-03 -8.546427170135935392e-03 1.999723812500807218e+00 8.020824028893719371e-01 8.020824028893719371e-01
3.467337550251471612e+01 1.356746272327410985e+01 -7.442134707194615791e-03 -7.442134707194615791e-03 2.006747563766141607e+00 7.980436115204246894e-01 7.980436115204246894e-01
3.503455649733259492e+01 1.358683230359073590e+01 -6.015594555611227141e-03 -6.015594555611227141e-03 2.023562741683149646e+00 7.952212136105278883e-01 7.952212136105278883e-01
3.539573749215046661e+01 1.360662496121582521e+01 -4.922192179791976159e-03 -4.922192179791976159e-03 2.038522826501646179e+00 7.935407921215654747e-01 7.935407921215654747e-01
3.575691848696830277e+01 1.362738060436608123e+01 -4.103685503807104687e-03 -4.103685503807104687e-03 2.053771496028175214e+00 7.933792142117358503e-01 7.933792142117358503e-01
3.611809948178618157e+01 1.365001390815892179e+01 -3.792030369526512741e-03 -3.792030369526512741e-03 2.065652020430534641e+00 7.950835894747994015e-01 7.950835894747994015e-01
3.647928047660401774e+01 1.367424058602999537e+01 -3.946708975870096697e-03 -3.946708975870096697e-03 2.066314939668840278e+00 7.985190376732110851e-01 7.985190376732110851e-01
3.684046147142189653e+01 1.369974546606821875e+01 -3.488436292509168070e-03 -3.488436292509168070e-03 2.060905084782464591e+00 8.010746082343381813e-01 8.010746082343381813e-01
3.720164246623976823e+01 1.372639505226327117e+01 -2.216374122611765481e-03 -2.216374122611765481e-03 2.054920522823649343e+00 8.010566120980190385e-01 8.010566120980190385e-01
3.756282346105760439e+01 1.375316240881802621e+01 -8.508263676977410178e-04 -8.508263676977410178e-04 2.047331970999793693e+00 7.997258953819381677e-01 7.997258953819381677e-01
3.792400445587548319e+01 1.378041285906492597e+01 4.462686690767329184e-04 4.462686690767329184e-04 2.039232123357385351e+00 7.962710215035672112e-01 7.962710215035672112e-01
3.828518545069336199e+01 1.380393902644434512e+01 1.239555020692327883e-03 1.239555020692327883e-03 2.034603366054836382e+00 7.936201919750554001e-01 7.936201919750554001e-01
3.864636644551119815e+01 1.382766722060585174e+01 1.267578796508375856e-03 1.267578796508375856e-03 2.027170755635918198e+00 7.912027229634910341e-01 7.912027229634910341e-01
3.900754744032906984e+01 1.385135580719121862e+01 1.256052315512191583e-03 1.256052315512191583e-03 2.027820255100819313e+00 7.881439317045086934e-01 7.881439317045086934e-01
3.936872843514694864e+01 1.387455072655416544e+01 1.461768630725873014e-03 1.461768630725873014e-03 2.037427698250884323e+00 7.844978316677549968e-01 7.844978316677549968e-01
3.972990942996478481e+01 1.389722515561732941e+01 2.384830296000934810e-03 2.384830296000934810e-03 2.049553158857221113e+00 7.801749378879839769e-01 7.801749378879839769e-01
4.009109042478265650e+01 1.392206329073115434e+01 3.483007834908789443e-03 3.483007834908789443e-03 2.053823401102972568e+00 7.765820771867737449e-01 7.765820771867737449e-01
4.045227141960053530e+01 1.395042360269794557e+01 4.199213911310872502e-03 4.199213911310872502e-03 2.045346608744648798e+00 7.739020547453333565e-01 7.739020547453333565e-01
4.081345241441837146e+01 1.398073745181836536e+01 5.662533778087387032e-03 5.662533778087387032e-03 2.033409292208340879e+00 7.716082431195312452e-01 7.716082431195312452e-01
4.117463340923625026e+01 1.401075370281900412e+01 8.294379605920040865e-03 8.294379605920040865e-03 2.022284513687147456e+00 7.688202028222134166e-01 7.688202028222134166e-01
4.153581440405412195e+01 1.404057331050260160e+01 1.067746863209341132e-02 1.067746863209341132e-02 2.008984691330325312e+00 7.668071254287794902e-01 7.668071254287794902e-01
4.189699539887195812e+01 1.407041825588126827e+01 1.257276017608697886e-02 1.257276017608697886e-02 1.987505907736055510e+00 7.640637641013341419e-01 7.640637641013341419e-01
4.225817639368983691e+01 1.409966408461544418e+01 1.332410471550128997e-02 1.332410471550128997e-02 1.962510061675416750e+00 7.592610070268143163e-01 7.592610070268143163e-01
4.261935738850767308e+01 1.412929281760414923e+01 1.389600398010973695e-02 1.389600398010973695e-02 1.938291968634061613e+00 7.534713428762965792e-01 7.534713428762965792e-01
4.298053838332555188e+01 1.416035013434729706e+01 1.435346437639924838e-02 1.435346437639924838e-02 1.911077375436136983e+00 7.472971916049407914e-01 7.472971916049407914e-01
4.334171937814342357e+01 1.419333445723296983e+01 1.499637894753804400e-02 1.499637894753804400e-02 1.878976642148095344e+00 7.402999512190685527e-01 7.402999512190685527e-01
4.370290037296125973e+01 1.422571158827042481e+01 1.633566954697076440e-02 1.633566954697076440e-02 1.845619332205405749e+00 7.333401270311933340e-01 7.333401270311933340e-01
4.406408136777913853e+01 1.425606968866665625e+01 1.808168645078217507e-02 1.808168645078217507e-02 1.814162748774976519e+00 7.273284444887445632e-01 7.273284444887445632e-01
4.442526236259697470e+01 1.428454403032798403e+01 2.010418312729969278e-02 2.010418312729969278e-02 1.783112241494648309e+00 7.221904134343571924e-01 7.221904134343571924e-01
4.478644335741485349e+01 1.431074343087462175e+01 2.061277341554360737e-02 2.061277341554360737e-02 1.757061861951178638e+00 7.171251565286261842e-01 7.171251565286261842e-01
4.514762435223272519e+01 1.433637521196268061e+01 2.065324323064171574e-02 2.065324323064171574e-02 1.740413675745590583e+00 7.143442650037745700e-01 7.143442650037745700e-01
4.550880534705056135e+01 1.435959632416502529e+01 2.093685914751224758e-02 2.093685914751224758e-02 1.733580264701969131e+00 7.134700334982122527e-01 7.134700334982122527e-01
4.586998634186844015e+01 1.438118990842576039e+01 2.238705015836694664e-02 2.238705015836694664e-02 1.733956830003248184e+00 7.158043937351721286e-01 7.158043937351721286e-01
4.623116733668631895e+01 1.439819603144677274e+01 2.371884316087691236e-02 2.371884316087691236e-02 1.744301887526504613e+00 7.192534043154251711e-01 7.192534043154251711e-01
4.659234833150415511e+01 1.441345317247938240e+01 2.391994180551054727e-02 2.391994180551054727e-02 1.758762618040690562e+00 7.202462899208090796e-01 7.202462899208090796e-01
4.695352932632202680e+01 1.442598303278841065e+01 2.334154685732656859e-02 2.334154685732656859e-02 1.780555861630104708e+00 7.193180074656333467e-01 7.193180074656333467e-01
4.731471032113990560e+01 1.443692856329451502e+01 2.252159615345314392e-02 2.252159615345314392e-02 1.802374898675528803e+00 7.177221060543041986e-01 7.177221060543041986e-01
4.767589131595774177e+01 1.444791733048272775e+01 2.173903390211421455e-02 2.173903390211421455e-02 1.819324489827409685e+00 7.179846382613888078e-01 7.179846382613888078e-01
4.803707231077561346e+01 1.446298104582151822e+01 2.123286280807120882e-02 2.123286280807120882e-02 1.821678344790627513e+00 7.173806183517382751e-01 7.173806183517382751e-01
4.839825330559349226e+01 1.447943133427562756e+01 2.077374151706323432e-02 2.077374151706323432e-02 1.817756587759625120e+00 7.167241650139198894e-01 7.167241650139198894e-01
4.875943430041132842e+01 1.449875209083033667e+01 2.062747821110261226e-02 2.062747821110261226e-02 1.808924472018614837e+00 7.153362443846560392e-01 7.153362443846560392e-01
4.912061529522920722e+01 1.451954520473443111e+01 2.055243861791748727e-02 2.055243861791748727e-02 1.800752043256153900e+00 7.120886793712486451e-01 7.120886793712486451e-01
4.948179629004707891e+01 1.453937809721654872e+01 1.953154567183197285e-02 1.953154567183197285e-02 1.791954441129965936e+00 7.064865970636461379e-01 7.064865970636461379e-01
4.984297728486491508e+01 1.455956399697050685e+01 1.832768277001587190e-02 1.832768277001587190e-02 1.778967524799775157e+00 7.007321196599295421e-01 7.007321196599295421e-01
5.020415827968279388e+01 1.457746404240484850e+01 1.747467628736325621e-02 1.747467628736325621e-02 1.769835305722012864e+00 6.954938067540102908e-01 6.954938067540102908e-01
5.056533927450067267e+01 1.459117323931920218e+01 1.694979212775710176e-02 1.694979212775710176e-02 1.768462179089893782e+00 6.901726223511253089e-01 6.901726223511253089e-01
5.092652026931850884e+01 1.460245494013678957e+01 1.762132583982231951e-02 1.762132583982231951e-02 1.771259592113162196e+00 6.855179395290903477e-01 6.855179395290903477e-01
5.128770126413638053e+01 1.461018572448068298e+01 1.786854646159865070e-02 1.786854646159865070e-02 1.787036533287001738e+00 6.813528147856269257e-01 6.813528147856269257e-01
5.164888225895421670e+01 1.461808757317332841e+01 1.781037682128165309e-02 1.781037682128165309e-02 1.806427490651005607e+00 6.758296537076112775e-01 6.758296537076112775e-01
5.201006325377209549e+01 1.462555124152361685e+01 1.713666022021934077e-02 1.713666022021934077e-02 1.821524567029409125e+00 6.705736851283357058e-01 6.705736851283357058e-01
5.237124424858993166e+01 1.463253748396462051e+01 1.690934539801169922e-02 1.690934539801169922e-02 1.834574933541178288e+00 6.644488049058682178e-01 6.644488049058682178e-01
5.273242524340781046e+01 1.464108724295288866e+01 1.701520867421014646e-02 1.701520867421014646e-02 1.838499946030037080e+00 6.607108629071313244e-01 6.607108629071313244e-01
5.309360623822568215e+01 1.465130844315461722e+01 1.675602821361955180e-02 1.675602821361955180e-02 1.835618135163095577e+00 6.599135497654257110e-01 6.599135497654257110e-01
5.345478723304351831e+01 1.466207883557819258e+01 1.627274644606722942e-02 1.627274644606722942e-02 1.830498279312351873e+00 6.613555941413076233e-01 6.613555941413076233e-01
5.381596822786139711e+01 1.467173956727098449e+01 1.556944066411122644e-02 1.556944066411122644e-02 1.829640555437554772e+00 6.647450521495986697e-01 6.647450521495986697e-01
5.417714922267927591e+01 1.468045232197512107e+01 1.445848728513981531e-02 1.445848728513981531e-02 1.837606423127992938e+00 6.691767356000021261e-01 6.691767356000021261e-01
5.453833021749711207e+01 1.469096538797526463e+01 1.384292646405424140e-02 1.384292646405424140e-02 1.842378536328042937e+00 6.727297568745397305e-01 6.727297568745397305e-01
5.489951121231498377e+01 1.470369824931191260e+01 1.338676381377569037e-02 1.338676381377569037e-02 1.841426028577305862e+00 6.750552207116273795e-01 6.750552207116273795e-01
5.526069220713286256e+01 1.472108820232463522e+01 1.280199059222756307e-02 1.280199059222756307e-02 1.833298119270716064e+00 6.766712601517484993e-01 6.766712601517484993e-01
5.562187320195069873e+01 1.474108522353795614e+01 1.215067615729723688e-02 1.215067615729723688e-02 1.813952362408440599e+00 6.779355976376369997e-01 6.779355976376369997e-01
5.598305419676857042e+01 1.476194601323486033e+01 1.213773701553830416e-02 1.213773701553830416e-02 1.794855237460100117e+00 6.770010102421774034e-01 6.770010102421774034e-01
5.634423519158644922e+01 1.478035708095679013e+01 1.110849486546835151e-02 1.110849486546835151e-02 1.779318601596411531e+00 6.765814043211276774e-01 6.765814043211276774e-01
5.670541618640428538e+01 1.479722887594202518e+01 1.062566381331868544e-02 1.062566381331868544e-02 1.769654097747323185e+00 6.759962726382116038e-01 6.759962726382116038e-01
5.706659718122216418e+01 1.481282248583504391e+01 1.024147377024932706e-02 1.024147377024932706e-02 1.765561827846481524e+00 6.743588381402350063e-01 6.743588381402350063e-01
5.742777817604003587e+01 1.482768494641502599e+01 9.907054053996706619e-03 9.907054053996706619e-03 1.763232195035046024e+00 6.724815696244184071e-01 6.724815696244184071e-01
5.778895917085787204e+01 1.484360745452495856e+01 1.016927092226414114e-02 1.016927092226414114e-02 1.756465293727339949e+00 6.698862081418710535e-01 6.698862081418710535e-01
5.815014016567575084e+01 1.486247468425883156e+01 1.126620803063085006e-02 1.126620803063085006e-02 1.739151382713450156e+00 6.667217779065119920e-01 6.667217779065119920e-01
5.851132116049362963e+01 1.488440165935663551e+01 1.229220185390157184e-02 1.229220185390157184e-02 1.712281382966492238e+00 6.635511823661873754e-01 6.635511823661873754e-01
5.887250215531146580e+01 1.490792068907041212e+01 1.280854155599462155e-02 1.280854155599462155e-02 1.681722486427799979e+00 6.609534600325825959e-01 6.609534600325825959e-01
