# x, um, vm, wm, urms, vrms, urms
6.003001500750371378e+01 1.546307744428758646e+01 -8.537661322285897830e-03 -8.537661322285897830e-03 1.751756331518754539e+00 7.337775310593491751e-01 7.337775310593491751e-01
6.103051525762881369e+01 1.550645944636014306e+01 -8.561775788124335526e-03 -8.561775788124335526e-03 1.752211304263588287e+00 7.309014514608607183e-01 7.309014514608607183e-01
6.203101550775391360e+01 1.555438806566545651e+01 -7.274542040596607834e-03 -7.274542040596607834e-03 1.740575840512842420e+00 7.279466456670332652e-01 7.279466456670332652e-01
6.303151575787890692e+01 1.560613578564296411e+01 -6.871890521041026587e-03 -6.871890521041026587e-03 1.716310763673675410e+00 7.229599294096292761e-01 7.229599294096292761e-01
6.403201600800400684e+01 1.565586153091891397e+01 -7.350568154525531292e-03 -7.350568154525531292e-03 1.696249381864189498e+00 7.173511566660643046e-01 7.173511566660643046e-01
6.503251625812910675e+01 1.570066769309500998e+01 -7.577862894507439787e-03 -7.577862894507439787e-03 1.687141514864204828e+00 7.128312272866161869e-01 7.128312272866161869e-01
6.603301650825410718e+01 1.574038268125870488e+01 -6.721354264919582495e-03 -6.721354264919582495e-03 1.685847773237892033e+00 7.095309320759983773e-01 7.095309320759983773e-01
6.703351675837920709e+01 1.577676073465410944e+01 -6.696285693205429428e-03 -6.696285693205429428e-03 1.692876849591517852e+00 7.081978083941703472e-01 7.081978083941703472e-01
6.803401700850419331e+01 1.581691239828695572e+01 -7.027437307274338879e-03 -7.027437307274338879e-03 1.697435525984644089e+00 7.068275675152805304e-01 7.068275675152805304e-01
6.903451725862930743e+01 1.585833410419417078e+01 -5.533765192019143159e-03 -5.533765192019143159e-03 1.704997020583779666e+00 7.047744561303166400e-01 7.047744561303166400e-01
7.003501750875440734e+01 1.589774442022689271e+01 -3.870423454896367108e-03 -3.870423454896367108e-03 1.705254761270587061e+00 7.020042036953852982e-01 7.020042036953852982e-01
7.103551775887939357e+01 1.593815103515273712e+01 -2.710346034076866958e-03 -2.710346034076866958e-03 1.696107312484450569e+00 6.991546693308314797e-01 6.991546693308314797e-01
7.203601800900449348e+01 1.597976750506187749e+01 -2.410268323842314209e-03 -2.410268323842314209e-03 1.687471722236173477e+00 6.975009027584541110e-01 6.975009027584541110e-01
7.303651825912959339e+01 1.602063412406556608e+01 -7.341969926363536500e-04 -7.341969926363536500e-04 1.678128796885203444e+00 6.935458936597814761e-01 6.935458936597814761e-01
7.403701850925459382e+01 1.606176720399921720e+01 1.746616974947845860e-03 1.746616974947845860e-03 1.657576325982107912e+00 6.887575719099643390e-01 6.887575719099643390e-01
7.503751875937969373e+01 1.610251929806170779e+01 2.645596677482182826e-03 2.645596677482182826e-03 1.637189344756369458e+00 6.850421631504773901e-01 6.850421631504773901e-01
7.603801900950467996e+01 1.614040074896683308e+01 2.638063700786045900e-03 2.638063700786045900e-03 1.629312745812433016e+00 6.820709442084180729e-01 6.820709442084180729e-01
7.703851925962979408e+01 1.617483803776787354e+01 2.329945133406752158e-03 2.329945133406752158e-03 1.622952071232939053e+00 6.793208762039611992e-01 6.793208762039611992e-01
7.803901950975489399e+01 1.620607396966303071e+01 2.160216706088491454e-03 2.160216706088491454e-03 1.619574218980944780e+00 6.763251555288658512e-01 6.763251555288658512e-01
7.903951975987988021e+01 1.623607961147992640e+01 2.025802256540653028e-03 2.025802256540653028e-03 1.621335051920157033e+00 6.737411090376170808e-01 6.737411090376170808e-01
8.004002001000498012e+01 1.626651089346305668e+01 1.956674571814288454e-03 1.956674571814288454e-03 1.622561742150050001e+00 6.736528969553592372e-01 6.736528969553592372e-01
8.104052026013009424e+01 1.629554510193458583e+01 1.199920315592302444e-03 1.199920315592302444e-03 1.621386954897014565e+00 6.755183519003213899e-01 6.755183519003213899e-01
8.204102051025508047e+01 1.632768146924740549e+01 1.026953462090406891e-03 1.026953462090406891e-03 1.607209331370074157e+00 6.745318138833547028e-01 6.745318138833547028e-01
8.304152076038018038e+01 1.636343318547484671e+01 1.706609584591181226e-03 1.706609584591181226e-03 1.587985274562853766e+00 6.724268802048818383e-01 6.724268802048818383e-01
8.404202101050528029e+01 1.639663133526838479e+01 4.118243510502571370e-03 4.118243510502571370e-03 1.580051724229802002e+00 6.707595834451166583e-01 6.707595834451166583e-01
8.504252126063028072e+01 1.642777384795578399e+01 6.509793284356705546e-03 6.509793284356705546e-03 1.577016100507845353e+00 6.687863424574285176e-01 6.687863424574285176e-01
8.604302151075538063e+01 1.645969822990496212e+01 6.924420861532141341e-03 6.924420861532141341e-03 1.574271627624680869e+00 6.650477672801082818e-01 6.650477672801082818e-01
8.704352176088048054e+01 1.648792075667622470e+01 7.143050092827380945e-03 7.143050092827380945e-03 1.578236698801545268e+00 6.620300720412646278e-01 6.620300720412646278e-01
8.804402201100546677e+01 1.651601578723438024e+01 7.729390375074726531e-03 7.729390375074726531e-03 1.579052021284125695e+00 6.585237861525290448e-01 6.585237861525290448e-01
8.904452226113058089e+01 1.654663721180310887e+01 6.944049117016513548e-03 6.944049117016513548e-03 1.571390230120852660e+00 6.539649136037023469e-01 6.539649136037023469e-01
9.004502251125568080e+01 1.657906465649945815e+01 6.181428067725487641e-03 6.181428067725487641e-03 1.560085919932603593e+00 6.492060347523564978e-01 6.492060347523564978e-01
9.104552276138066702e+01 1.660816196133800915e+01 6.184762092453939368e-03 6.184762092453939368e-03 1.555792065952994685e+00 6.469885544624858209e-01 6.469885544624858209e-01
9.204602301150576693e+01 1.663889707820355568e+01 5.509364277331913612e-03 5.509364277331913612e-03 1.548405893898201713e+00 6.454943559241458351e-01 6.454943559241458351e-01
9.304652326163076737e+01 1.667108443234009485e+01 3.243073337849846152e-03 3.243073337849846152e-03 1.537628675157238334e+00 6.416844461216323348e-01 6.416844461216323348e-01
9.404702351175586728e+01 1.670462128039126526e+01 1.390210480333922607e-03 1.390210480333922607e-03 1.525580297808060815e+00 6.371324707313841262e-01 6.371324707313841262e-01
9.504752376188096719e+01 1.673370527084861692e+01 8.005019100365742130e-04 8.005019100365742130e-04 1.524075310077432022e+00 6.327296921836582655e-01 6.327296921836582655e-01
9.604802401200595341e+01 1.675947257182842520e+01 4.685537857353453024e-04 4.685537857353453024e-04 1.530755564223643672e+00 6.296911479814181201e-01 6.296911479814181201e-01
9.704852426213106753e+01 1.678454717045082134e+01 2.705435447493912543e-04 2.705435447493912543e-04 1.539316410180176176e+00 6.270092728751991418e-01 6.270092728751991418e-01
9.804902451225616744e+01 1.680900923530047919e+01 -7.716956734010130964e-05 -7.716956734010130964e-05 1.544840204914162296e+00 6.255296699654743220e-01 6.255296699654743220e-01
9.904952476238115366e+01 1.683275879882474513e+01 -6.560790774226810639e-04 -6.560790774226810639e-04 1.554609537105985817e+00 6.245452321931264095e-01 6.245452321931264095e-01
1.000500250125062536e+02 1.685844425615292153e+01 -1.301075728818045039e-03 -1.301075728818045039e-03 1.557863937188745718e+00 6.240980811307255127e-01 6.240980811307255127e-01
1.010505252626312540e+02 1.688597674894348799e+01 -1.405987486119482377e-03 -1.405987486119482377e-03 1.553179069197823559e+00 6.234638495703499483e-01 6.234638495703499483e-01
1.020510255127563539e+02 1.691624809939836283e+01 -2.405258620410763958e-03 -2.405258620410763958e-03 1.535881632668627761e+00 6.191971786304742986e-01 6.191971786304742986e-01
1.030515257628814538e+02 1.694773270280848010e+01 -4.298486584833812255e-03 -4.298486584833812255e-03 1.513915604756487232e+00 6.144520987188794026e-01 6.144520987188794026e-01
1.040520260130064401e+02 1.697903348751484742e+01 -6.259421973816080981e-03 -6.259421973816080981e-03 1.493669060169751983e+00 6.124711918596118521e-01 6.124711918596118521e-01
1.050525262631315542e+02 1.700670882462710765e+01 -8.016317409658539964e-03 -8.016317409658539964e-03 1.479012992981866947e+00 6.111987863048593539e-01 6.111987863048593539e-01
1.060530265132566541e+02 1.703078105532605946e+01 -8.906058660400686944e-03 -8.906058660400686944e-03 1.471036409020027858e+00 6.108964322737728825e-01 6.108964322737728825e-01
1.070535267633816403e+02 1.705307377015051884e+01 -9.812916632919400570e-03 -9.812916632919400570e-03 1.471537595071536586e+00 6.116507730360242201e-01 6.116507730360242201e-01
1.080540270135067402e+02 1.707561084873378832e+01 -1.090284001126434407e-02 -1.090284001126434407e-02 1.475856254236677767e+00 6.147826496749196901e-01 6.147826496749196901e-01
1.090545272636318543e+02 1.710208811764245240e+01 -1.173026111469324152e-02 -1.173026111469324152e-02 1.461740825637669161e+00 6.145994291979556268e-01 6.145994291979556268e-01
1.100550275137568406e+02 1.712988832434345454e+01 -1.199242801302712741e-02 -1.199242801302712741e-02 1.444489680402851750e+00 6.151774583052180834e-01 6.151774583052180834e-01
1.110555277638819405e+02 1.715822719263903906e+01 -1.259393895592333078e-02 -1.259393895592333078e-02 1.428866917223275745e+00 6.118929750764974251e-01 6.118929750764974251e-01
1.120560280140070404e+02 1.718501929740189382e+01 -1.289823973568781507e-02 -1.289823973568781507e-02 1.423859707975760003e+00 6.071094071369286249e-01 6.071094071369286249e-01
1.130565282641320408e+02 1.721119424900059158e+01 -1.371902403094784131e-02 -1.371902403094784131e-02 1.418656510372789947e+00 6.041270064899965098e-01 6.041270064899965098e-01
1.140570285142571407e+02 1.723556086074985316e+01 -1.461593789349165465e-02 -1.461593789349165465e-02 1.419590394958441859e+00 6.020175365244206933e-01 6.020175365244206933e-01
1.150575287643822406e+02 1.726047068924630778e+01 -1.487575134844774244e-02 -1.487575134844774244e-02 1.421154717497707720e+00 5.992927342526895851e-01 5.992927342526895851e-01
1.160580290145072269e+02 1.728670322936238080e+01 -1.517805659116442871e-02 -1.517805659116442871e-02 1.416455288807356272e+00 5.965568976448527572e-01 5.965568976448527572e-01
1.170585292646323410e+02 1.731348725402194333e+01 -1.610648268715758266e-02 -1.610648268715758266e-02 1.408299009561560400e+00 5.922409148023423109e-01 5.922409148023423109e-01
1.180590295147573272e+02 1.733621722419871958e+01 -1.634964005767180692e-02 -1.634964005767180692e-02 1.408113910841573446e+00 5.876593930010505229e-01 5.876593930010505229e-01
1.190595297648824271e+02 1.735649454673178838e+01 -1.537711200006699683e-02 -1.537711200006699683e-02 1.408145174586552972e+00 5.848965023361111237e-01 5.848965023361111237e-01
1.200600300150075270e+02 1.737789788584096584e+01 -1.523266050713505647e-02 -1.523266050713505647e-02 1.406921201077494965e+00 5.823107097982707092e-01 5.823107097982707092e-01
1.210605302651325275e+02 1.740095237759108215e+01 -1.565275654598828614e-02 -1.565275654598828614e-02 1.402233178488192733e+00 5.786804776655107840e-01 5.786804776655107840e-01
1.220610305152576274e+02 1.742410090755836549e+01 -1.578716787760006679e-02 -1.578716787760006679e-02 1.392911187896686664e+00 5.760443016530301108e-01 5.760443016530301108e-01
1.230615307653826136e+02 1.744743842894087749e+01 -1.536082137036203464e-02 -1.536082137036203464e-02 1.384994713822038426e+00 5.750277541487842647e-01 5.750277541487842647e-01
1.240620310155077277e+02 1.747131736804696800e+01 -1.476683477151063267e-02 -1.476683477151063267e-02 1.380184877941744492e+00 5.727662568867747384e-01 5.727662568867747384e-01
1.250625312656328276e+02 1.749399164466411349e+01 -1.448129063642228376e-02 -1.448129063642228376e-02 1.377996680596242474e+00 5.703752262233626746e-01 5.703752262233626746e-01
1.260630315157578138e+02 1.751433170730778954e+01 -1.468973539680377104e-02 -1.468973539680377104e-02 1.379788840789881066e+00 5.681764517539714676e-01 5.681764517539714676e-01
1.270635317658829138e+02 1.753391176045719035e+01 -1.397123526051001485e-02 -1.397123526051001485e-02 1.385030126705865117e+00 5.667157087197222110e-01 5.667157087197222110e-01
1.280640320160080137e+02 1.755433074958055073e+01 -1.331970352505133619e-02 -1.331970352505133619e-02 1.383903827197187963e+00 5.647896500771559802e-01 5.647896500771559802e-01
1.290645322661329999e+02 1.757488219802243279e+01 -1.285867587450546107e-02 -1.285867587450546107e-02 1.379578852129877298e+00 5.629906226233549749e-01 5.629906226233549749e-01
1.300650325162580998e+02 1.759647309335451126e+01 -1.283568535367566807e-02 -1.283568535367566807e-02 1.374292205401892897e+00 5.620866629044652951e-01 5.620866629044652951e-01
1.310655327663832281e+02 1.761647173870416339e+01 -1.311021755003970342e-02 -1.311021755003970342e-02 1.374186006596487486e+00 5.606128936089781467e-01 5.606128936089781467e-01
1.320660330165082144e+02 1.763661906117111755e+01 -1.412296173830344254e-02 -1.412296173830344254e-02 1.370252627394335843e+00 5.579443407989714832e-01 5.579443407989714832e-01
1.330665332666333143e+02 1.765831093940993313e+01 -1.480938210305454694e-02 -1.480938210305454694e-02 1.361171122097799335e+00 5.559754564452251691e-01 5.559754564452251691e-01
1.340670335167584142e+02 1.768014265384646677e+01 -1.442653649906074781e-02 -1.442653649906074781e-02 1.356595549020011671e+00 5.528410108842745085e-01 5.528410108842745085e-01
1.350675337668834004e+02 1.769925231941159183e+01 -1.387164602709104085e-02 -1.387164602709104085e-02 1.358482576184573798e+00 5.499631973790296557e-01 5.499631973790296557e-01
1.360680340170085003e+02 1.771693357654690715e+01 -1.325240964055771596e-02 -1.325240964055771596e-02 1.363616902103845785e+00 5.474433949880992412e-01 5.474433949880992412e-01
1.370685342671336002e+02 1.773785671425559585e+01 -1.268854901148127809e-02 -1.268854901148127809e-02 1.359379068606354046e+00 5.453903413839621406e-01 5.453903413839621406e-01
1.380690345172586149e+02 1.775979053814078767e+01 -1.297099174660489539e-02 -1.297099174660489539e-02 1.351268567071596705e+00 5.432879565495696284e-01 5.432879565495696284e-01
1.390695347673837148e+02 1.778126627667050741e+01 -1.335375097831486765e-02 -1.335375097831486765e-02 1.344394072463011902e+00 5.415591252644178510e-01 5.415591252644178510e-01
1.400700350175088147e+02 1.780135593401922733e+01 -1.319452540584039463e-02 -1.319452540584039463e-02 1.339962365159283797e+00 5.397378165755547519e-01 5.397378165755547519e-01
1.410705352676338009e+02 1.782138211323467658e+01 -1.246965800405246128e-02 -1.246965800405246128e-02 1.337719019102999729e+00 5.360134965891251158e-01 5.360134965891251158e-01
1.420710355177589008e+02 1.784077664012874109e+01 -1.162723185356064233e-02 -1.162723185356064233e-02 1.336498033123971085e+00 5.317168102230253046e-01 5.317168102230253046e-01
1.430715357678838870e+02 1.785750489654198248e+01 -1.106961837910440047e-02 -1.106961837910440047e-02 1.339517829817267192e+00 5.288270609523265664e-01 5.288270609523265664e-01
1.440720360180089870e+02 1.787351938838014576e+01 -1.064479462793332769e-02 -1.064479462793332769e-02 1.339896711682300179e+00 5.267745830186898459e-01 5.267745830186898459e-01
1.450725362681339732e+02 1.789127898556982643e+01 -1.017541471257964354e-02 -1.017541471257964354e-02 1.336340631535188228e+00 5.250883077407938471e-01 5.250883077407938471e-01
1.460730365182591015e+02 1.791108994562586076e+01 -9.874257341493294579e-03 -9.874257341493294579e-03 1.327573569195109160e+00 5.227398754018872662e-01 5.227398754018872662e-01
1.470735367683842014e+02 1.793009631406437876e+01 -1.026500386640398499e-02 -1.026500386640398499e-02 1.317216205146134245e+00 5.203203809025161997e-01 5.203203809025161997e-01
1.480740370185091876e+02 1.794759502157106823e+01 -1.023864081223844341e-02 -1.023864081223844341e-02 1.309878275644167367e+00 5.201705101427279709e-01 5.201705101427279709e-01
1.490745372686342876e+02 1.796392857260384801e+01 -9.921227411777063313e-03 -9.921227411777063313e-03 1.307624648714072579e+00 5.220075463523570214e-01 5.220075463523570214e-01
1.500750375187593875e+02 1.797875057197186521e+01 -8.871041267585618242e-03 -8.871041267585618242e-03 1.310786038231304795e+00 5.234733249075504968e-01 5.234733249075504968e-01
1.510755377688843737e+02 1.799300106117018316e+01 -7.882528399145875830e-03 -7.882528399145875830e-03 1.316694875124482467e+00 5.234186512913483469e-01 5.234186512913483469e-01
1.520760380190094736e+02 1.800772824982749398e+01 -7.901666561091265362e-03 -7.901666561091265362e-03 1.321210121350669064e+00 5.227399731407870176e-01 5.227399731407870176e-01
1.530765382691345735e+02 1.802273859586935245e+01 -8.383132242144698126e-03 -8.383132242144698126e-03 1.325510632869598693e+00 5.224918603241403003e-01 5.224918603241403003e-01
1.540770385192595882e+02 1.803978747261269078e+01 -9.190257565616753374e-03 -9.190257565616753374e-03 1.323547054494503827e+00 5.208674388760237139e-01 5.208674388760237139e-01
1.550775387693846881e+02 1.805885932075337763e+01 -9.716567576807494735e-03 -9.716567576807494735e-03 1.317726524211625172e+00 5.172919973098372148e-01 5.172919973098372148e-01
1.560780390195097880e+02 1.807802455811627595e+01 -9.315996842289151619e-03 -9.315996842289151619e-03 1.309524455319260872e+00 5.154061012240305217e-01 5.154061012240305217e-01
1.570785392696347742e+02 1.809736398324047002e+01 -8.736073170319189757e-03 -8.736073170319189757e-03 1.299387279566881270e+00 5.146223302161174740e-01 5.146223302161174740e-01
1.580790395197598741e+02 1.811456405933631331e+01 -7.852337229567577653e-03 -7.852337229567577653e-03 1.295214786557054021e+00 5.128467099031799314e-01 5.128467099031799314e-01
1.590795397698849740e+02 1.813099015512604950e+01 -6.684988636322383021e-03 -6.684988636322383021e-03 1.289908820263420797e+00 5.101806935796077136e-01 5.101806935796077136e-01
1.600800400200099602e+02 1.814796658182046940e+01 -5.487994914094615484e-03 -5.487994914094615484e-03 1.284321776639902657e+00 5.060442115247464345e-01 5.060442115247464345e-01
1.610805402701350602e+02 1.816386331444101643e+01 -5.090644185786641351e-03 -5.090644185786641351e-03 1.283089889827998764e+00 5.023759454808065517e-01 5.023759454808065517e-01
1.620810405202601885e+02 1.818003538069631730e+01 -5.326029517787642109e-03 -5.326029517787642109e-03 1.279285071069639290e+00 4.994208155985250808e-01 4.994208155985250808e-01
