0.00E+00	298.00
1.98E-05	314.49
3.93E-05	330.85
5.83E-05	346.92
7.68E-05	362.69
9.51E-05	378.29
1.13E-04	393.87
1.31E-04	409.51
1.49E-04	425.23
1.67E-04	441.02
1.85E-04	456.83
2.03E-04	472.59
2.20E-04	488.27
2.38E-04	503.89
2.55E-04	519.51
2.72E-04	535.14
2.89E-04	550.85
3.06E-04	566.63
3.24E-04	582.51
3.41E-04	598.48
3.58E-04	614.55
3.75E-04	630.77
3.92E-04	647.25
4.10E-04	664.09
4.28E-04	681.48
4.47E-04	699.63
4.67E-04	718.79
4.88E-04	739.30
5.10E-04	761.34
5.34E-04	785.15
5.60E-04	810.81
5.87E-04	838.17
6.16E-04	867.04
6.46E-04	896.89
6.75E-04	927.23
7.05E-04	957.74
7.35E-04	988.18
7.64E-04	1018.43
7.93E-04	1048.24
8.21E-04	1077.34
8.49E-04	1105.52
8.76E-04	1132.57
9.02E-04	1158.49
9.27E-04	1183.27
9.51E-04	1206.99
9.75E-04	1229.77
9.99E-04	1251.68
1.02E-03	1272.79
1.05E-03	1293.13
1.07E-03	1312.70
1.09E-03	1331.49
1.12E-03	1349.51
1.14E-03	1366.79
1.16E-03	1383.38
1.19E-03	1399.41
1.21E-03	1414.90
1.24E-03	1429.99
1.26E-03	1444.82
1.29E-03	1459.32
1.32E-03	1473.54
1.35E-03	1487.55
1.39E-03	1501.14
1.42E-03	1514.29
1.46E-03	1527.03
1.50E-03	1539.22
1.55E-03	1550.91
1.59E-03	1562.06
1.64E-03	1572.75
1.70E-03	1583.07
1.76E-03	1592.96
1.83E-03	1602.43
1.90E-03	1611.48
1.98E-03	1620.11
2.07E-03	1628.33
2.16E-03	1636.13
2.28E-03	1643.51
2.40E-03	1650.46
2.55E-03	1656.96
2.72E-03	1662.91
2.91E-03	1668.31
3.14E-03	1672.95
3.38E-03	1676.75
3.65E-03	1679.74
3.94E-03	1681.95
4.24E-03	1683.49
4.55E-03	1684.47
4.88E-03	1685.00
5.22E-03	1685.12
5.59E-03	1684.90
5.97E-03	1684.36
6.39E-03	1683.53
6.82E-03	1682.43
7.29E-03	1681.08
7.78E-03	1679.51
8.29E-03	1677.75
8.82E-03	1675.81
9.37E-03	1673.71
9.95E-03	1671.49
1.05E-02	1669.16
1.11E-02	1666.74
1.17E-02	1664.25
1.24E-02	1661.70
1.30E-02	1659.09
1.36E-02	1656.42
1.43E-02	1653.68
1.50E-02	1650.90
1.57E-02	1648.06
1.63E-02	1645.19
1.70E-02	1642.26
1.78E-02	1639.28
1.85E-02	1636.25
1.92E-02	1633.18
2.00E-02	1630.08
2.07E-02	1626.93
2.15E-02	1623.76
2.22E-02	1620.56
2.30E-02	1617.33
2.38E-02	1614.06
2.46E-02	1610.77
2.54E-02	1607.45
2.62E-02	1604.09
2.70E-02	1600.69
2.78E-02	1597.27
2.87E-02	1593.81
2.95E-02	1590.33
3.04E-02	1586.84
3.12E-02	1583.33
3.21E-02	1579.82
3.29E-02	1576.32
3.38E-02	1572.81
3.46E-02	1569.30
3.55E-02	1565.76
3.64E-02	1562.18
3.73E-02	1558.55
3.82E-02	1554.87
3.91E-02	1551.17
4.00E-02	1547.46
4.09E-02	1543.73
4.19E-02	1539.99
4.28E-02	1536.24
4.37E-02	1532.50
4.46E-02	1528.77
4.56E-02	1525.05
4.65E-02	1521.35
4.74E-02	1517.67
4.83E-02	1514.02
4.93E-02	1510.42
5.02E-02	1506.84
5.11E-02	1503.27
5.20E-02	1499.69
5.29E-02	1496.06
5.38E-02	1492.39
5.48E-02	1488.68
5.58E-02	1484.96
5.67E-02	1481.22
5.77E-02	1477.49
5.86E-02	1473.79
5.96E-02	1470.14
6.05E-02	1466.58
6.14E-02	1463.16
6.23E-02	1459.88
6.31E-02	1456.67
6.40E-02	1453.48
6.48E-02	1450.24
6.57E-02	1446.91
6.66E-02	1443.47
6.76E-02	1439.94
6.85E-02	1436.37
6.95E-02	1432.78
7.05E-02	1429.21
7.14E-02	1425.72
7.24E-02	1422.29
7.33E-02	1418.90
7.42E-02	1415.53
7.51E-02	1412.19
7.60E-02	1408.90
7.69E-02	1405.70
7.78E-02	1402.59
7.86E-02	1399.53
7.95E-02	1396.49
8.04E-02	1393.43
8.12E-02	1390.28
8.22E-02	1386.98
8.32E-02	1383.51
8.42E-02	1380.00
8.51E-02	1376.59
8.61E-02	1373.35
8.70E-02	1370.21
8.79E-02	1367.12
8.88E-02	1364.07
8.96E-02	1361.13
9.04E-02	1358.32
9.12E-02	1355.62
9.20E-02	1352.96
9.28E-02	1350.24
9.37E-02	1347.39
9.46E-02	1344.37
9.55E-02	1341.32
9.64E-02	1338.37
9.73E-02	1335.57
9.82E-02	1333.05
9.91E-02	1331.22
1.00E-01	1331.22
