0.00E+00	298.00
1.25E-05	308.02
2.50E-05	317.97
3.74E-05	327.87
4.99E-05	337.73
6.25E-05	347.65
7.55E-05	357.81
8.93E-05	368.53
1.04E-04	380.11
1.21E-04	393.16
1.41E-04	408.33
1.64E-04	425.83
1.89E-04	445.54
2.18E-04	467.23
2.48E-04	490.55
2.80E-04	515.05
3.14E-04	540.32
3.48E-04	566.42
3.84E-04	593.82
4.23E-04	623.26
4.65E-04	655.92
5.15E-04	694.06
5.76E-04	740.87
6.49E-04	796.63
7.26E-04	856.60
8.03E-04	916.15
8.77E-04	974.16
9.50E-04	1030.93
1.02E-03	1086.17
1.09E-03	1138.25
1.15E-03	1184.89
1.21E-03	1225.38
1.27E-03	1261.02
1.32E-03	1293.30
1.37E-03	1322.90
1.42E-03	1350.09
1.48E-03	1375.23
1.53E-03	1398.86
1.59E-03	1421.51
1.66E-03	1443.54
1.74E-03	1465.05
1.83E-03	1485.77
1.94E-03	1505.17
2.07E-03	1522.86
2.22E-03	1538.74
2.40E-03	1552.82
2.62E-03	1564.97
2.87E-03	1575.04
3.15E-03	1583.02
3.45E-03	1589.09
3.78E-03	1593.53
4.12E-03	1596.67
4.47E-03	1598.78
4.83E-03	1600.08
5.19E-03	1600.74
5.56E-03	1600.90
5.94E-03	1600.66
6.32E-03	1600.08
6.72E-03	1599.23
7.11E-03	1598.13
7.52E-03	1596.83
7.94E-03	1595.33
8.37E-03	1593.67
8.80E-03	1591.86
9.25E-03	1589.92
9.70E-03	1587.87
1.02E-02	1585.70
1.06E-02	1583.44
1.11E-02	1581.09
1.16E-02	1578.65
1.21E-02	1576.14
1.26E-02	1573.56
1.31E-02	1570.92
1.36E-02	1568.23
1.41E-02	1565.48
1.47E-02	1562.68
1.52E-02	1559.83
1.57E-02	1556.94
1.63E-02	1554.01
1.68E-02	1551.04
1.74E-02	1548.04
1.80E-02	1545.01
1.85E-02	1541.94
1.91E-02	1538.84
1.97E-02	1535.71
2.03E-02	1532.55
2.09E-02	1529.36
2.14E-02	1526.16
2.20E-02	1522.94
2.26E-02	1519.70
2.32E-02	1516.44
2.39E-02	1513.15
2.45E-02	1509.84
2.51E-02	1506.52
2.57E-02	1503.19
2.63E-02	1499.84
2.70E-02	1496.48
2.76E-02	1493.11
2.82E-02	1489.73
2.89E-02	1486.34
2.95E-02	1482.94
3.02E-02	1479.53
3.08E-02	1476.11
3.15E-02	1472.68
3.21E-02	1469.25
3.28E-02	1465.81
3.34E-02	1462.37
3.41E-02	1458.92
3.47E-02	1455.47
3.54E-02	1452.00
3.61E-02	1448.53
3.68E-02	1445.06
3.74E-02	1441.58
3.81E-02	1438.09
3.88E-02	1434.61
3.95E-02	1431.12
4.02E-02	1427.64
4.09E-02	1424.15
4.15E-02	1420.68
4.22E-02	1417.21
4.29E-02	1413.74
4.36E-02	1410.28
4.43E-02	1406.82
4.50E-02	1403.36
4.57E-02	1399.89
4.64E-02	1396.43
4.71E-02	1392.96
4.78E-02	1389.51
4.85E-02	1386.08
4.92E-02	1382.65
4.99E-02	1379.24
5.06E-02	1375.84
5.14E-02	1372.45
5.21E-02	1369.08
5.28E-02	1365.71
5.35E-02	1362.35
5.42E-02	1358.99
5.49E-02	1355.64
5.56E-02	1352.29
5.63E-02	1348.93
5.70E-02	1345.58
5.78E-02	1342.22
5.85E-02	1338.88
5.92E-02	1335.56
5.99E-02	1332.24
6.06E-02	1328.95
6.14E-02	1325.66
6.21E-02	1322.39
6.28E-02	1319.13
6.35E-02	1315.87
6.43E-02	1312.61
6.50E-02	1309.35
6.57E-02	1306.08
6.65E-02	1302.81
6.72E-02	1299.54
6.79E-02	1296.26
6.87E-02	1293.00
6.94E-02	1289.74
7.02E-02	1286.49
7.09E-02	1283.25
7.17E-02	1280.02
7.24E-02	1276.80
7.32E-02	1273.58
7.39E-02	1270.38
7.46E-02	1267.19
7.54E-02	1264.05
7.61E-02	1260.96
7.68E-02	1257.92
7.75E-02	1254.92
7.83E-02	1251.93
7.90E-02	1248.94
7.97E-02	1245.93
8.04E-02	1242.91
8.11E-02	1239.89
8.19E-02	1236.92
8.26E-02	1234.05
8.32E-02	1231.29
8.39E-02	1228.63
8.45E-02	1226.04
8.52E-02	1223.51
8.58E-02	1221.00
8.64E-02	1218.50
8.70E-02	1216.02
8.76E-02	1213.54
8.82E-02	1211.07
8.89E-02	1208.60
8.95E-02	1206.12
9.01E-02	1203.64
9.07E-02	1201.15
9.14E-02	1198.66
9.20E-02	1196.17
9.27E-02	1193.67
9.33E-02	1191.19
9.39E-02	1188.70
9.46E-02	1186.23
9.53E-02	1183.78
9.59E-02	1181.36
9.66E-02	1179.01
9.73E-02	1176.76
9.79E-02	1174.72
9.86E-02	1173.04
9.93E-02	1171.99
1.00E-01	1171.99
