0.00E+00	298.00
1.26E-05	308.62
2.51E-05	319.20
3.77E-05	329.74
5.03E-05	340.30
6.30E-05	350.95
7.62E-05	361.95
9.03E-05	373.76
1.06E-04	386.85
1.24E-04	401.75
1.45E-04	418.95
1.68E-04	438.50
1.94E-04	460.25
2.22E-04	483.88
2.52E-04	508.81
2.83E-04	534.44
3.14E-04	560.60
3.46E-04	587.55
3.79E-04	615.86
4.15E-04	646.32
4.55E-04	680.30
5.01E-04	720.32
5.57E-04	768.74
6.20E-04	824.05
6.85E-04	881.57
7.49E-04	938.55
8.13E-04	994.94
8.76E-04	1050.94
9.38E-04	1105.66
9.97E-04	1156.95
1.05E-03	1202.77
1.10E-03	1242.96
1.15E-03	1278.96
1.20E-03	1311.92
1.24E-03	1342.27
1.29E-03	1370.24
1.34E-03	1396.30
1.39E-03	1421.01
1.45E-03	1444.88
1.51E-03	1468.23
1.58E-03	1491.01
1.67E-03	1512.78
1.77E-03	1533.16
1.88E-03	1552.04
2.02E-03	1569.45
2.19E-03	1585.31
2.40E-03	1599.33
2.65E-03	1611.05
2.93E-03	1620.28
3.24E-03	1627.20
3.58E-03	1632.17
3.93E-03	1635.57
4.29E-03	1637.75
4.66E-03	1639.00
5.03E-03	1639.54
5.42E-03	1639.53
5.81E-03	1639.08
6.21E-03	1638.28
6.62E-03	1637.17
7.05E-03	1635.82
7.48E-03	1634.25
7.92E-03	1632.50
8.37E-03	1630.59
8.82E-03	1628.55
9.29E-03	1626.39
9.76E-03	1624.12
1.02E-02	1621.76
1.07E-02	1619.31
1.12E-02	1616.80
1.17E-02	1614.21
1.22E-02	1611.57
1.28E-02	1608.88
1.33E-02	1606.14
1.38E-02	1603.34
1.43E-02	1600.48
1.49E-02	1597.58
1.54E-02	1594.63
1.60E-02	1591.65
1.66E-02	1588.62
1.71E-02	1585.56
1.77E-02	1582.47
1.83E-02	1579.34
1.89E-02	1576.19
1.95E-02	1573.01
2.01E-02	1569.81
2.07E-02	1566.59
2.13E-02	1563.35
2.19E-02	1560.11
2.25E-02	1556.84
2.31E-02	1553.55
2.37E-02	1550.23
2.44E-02	1546.89
2.50E-02	1543.52
2.56E-02	1540.14
2.63E-02	1536.73
2.69E-02	1533.31
2.75E-02	1529.87
2.82E-02	1526.42
2.89E-02	1522.95
2.95E-02	1519.48
3.02E-02	1516.00
3.08E-02	1512.52
3.15E-02	1509.03
3.22E-02	1505.55
3.28E-02	1502.06
3.35E-02	1498.58
3.42E-02	1495.11
3.48E-02	1491.64
3.55E-02	1488.17
3.62E-02	1484.70
3.68E-02	1481.24
3.75E-02	1477.78
3.82E-02	1474.32
3.89E-02	1470.86
3.95E-02	1467.38
4.02E-02	1463.88
4.09E-02	1460.36
4.16E-02	1456.83
4.23E-02	1453.29
4.30E-02	1449.75
4.37E-02	1446.21
4.45E-02	1442.67
4.52E-02	1439.13
4.59E-02	1435.59
4.66E-02	1432.06
4.73E-02	1428.52
4.80E-02	1425.00
4.87E-02	1421.48
4.95E-02	1417.97
5.02E-02	1414.46
5.09E-02	1410.95
5.16E-02	1407.46
5.24E-02	1403.99
5.31E-02	1400.55
5.38E-02	1397.15
5.45E-02	1393.80
5.52E-02	1390.50
5.59E-02	1387.22
5.66E-02	1383.97
5.73E-02	1380.73
5.80E-02	1377.50
5.87E-02	1374.27
5.93E-02	1371.05
6.00E-02	1367.82
6.08E-02	1364.57
6.15E-02	1361.30
6.22E-02	1358.00
6.29E-02	1354.69
6.37E-02	1351.35
6.44E-02	1348.00
6.51E-02	1344.65
6.59E-02	1341.30
6.66E-02	1337.96
6.74E-02	1334.62
6.81E-02	1331.30
6.89E-02	1327.98
6.96E-02	1324.68
7.04E-02	1321.38
7.11E-02	1318.10
7.19E-02	1314.82
7.26E-02	1311.55
7.34E-02	1308.30
7.41E-02	1305.06
7.49E-02	1301.86
7.56E-02	1298.72
7.63E-02	1295.70
7.70E-02	1292.85
7.76E-02	1290.17
7.82E-02	1287.61
7.88E-02	1285.12
7.94E-02	1282.69
8.00E-02	1280.27
8.06E-02	1277.85
8.11E-02	1275.42
8.17E-02	1272.94
8.24E-02	1270.39
8.30E-02	1267.77
8.36E-02	1265.10
8.43E-02	1262.42
8.50E-02	1259.72
8.56E-02	1257.00
8.63E-02	1254.29
8.70E-02	1251.57
8.76E-02	1248.87
8.83E-02	1246.23
8.89E-02	1243.67
8.95E-02	1241.20
9.01E-02	1238.83
9.07E-02	1236.55
9.13E-02	1234.32
9.18E-02	1232.10
9.24E-02	1229.87
9.30E-02	1227.56
9.36E-02	1225.11
9.43E-02	1222.51
9.50E-02	1219.81
9.57E-02	1217.12
9.64E-02	1214.48
9.71E-02	1211.94
9.78E-02	1209.59
9.86E-02	1207.59
9.93E-02	1206.29
1.00E-01	1206.29
